0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label
-19165.7752119,-11742.5232736,-8588.78545759,17447.6533657,1820.09206733,-2546.30217034,9316.61034996,-9169.81583868,1788.16739607,881.198167306,-1218.66386474,2792.4331088,-2132.1917044,-1281.13078828,1040.56393636,-596.045569165,-1335.41088003,151.781166301,-1323.70927643,1929.07387019,-1471.48617726,-1577.56907641,153.427318921,347.328138526,661.150913122,102.745663993,-472.347934694,advice_god
-11116.2379334,1809.11617496,-2660.526867,-8777.77100687,8901.55631245,-9334.05985927,-8105.03261741,-8170.00486749,4569.58432714,-4043.30009904,8794.39966216,-5103.04827555,-3918.4997375,-334.444890585,3147.56402009,-1551.23819027,1384.40467423,1157.05759886,-1147.30224387,575.62285206,224.585323765,-2511.08421881,-365.544906118,-2699.88679338,1246.86769035,-610.052560654,1569.71373368,sheltered_college_freshman
-7423.46290202,-95.9869125413,-279.958148015,-4139.29505646,-2884.67132728,-2646.93043661,-8134.02460276,-4189.99362381,-4887.16633796,-8831.96412511,4999.93893764,-235.990309454,-520.892051217,-4982.62993835,2134.52387921,-5090.72948088,-764.14284252,-10484.9259211,1182.11022275,1082.57454431,2526.83439345,6690.45072548,-1027.77335594,5999.79688446,-7183.77850221,7190.28106794,-3235.52436668,sheltered_college_freshman
-18731.5124807,-12353.0429627,-600.500534753,2156.98591298,-2496.33335973,4440.21019748,-4061.18205479,2909.20016971,-2386.61291434,-5900.02627144,-1341.47046703,-2792.81104666,-1193.07129937,-485.152858319,-3727.95706322,4935.91371897,-2121.22992907,7059.79295285,4584.03096894,2882.04705324,936.485990842,-1499.22653765,3785.72572398,-404.320381566,-8096.39470352,1275.77378189,3544.54360175,minor_mistake_marvin
141.84859902,15761.0189596,3970.13785108,-2650.45938701,-2395.04970393,825.099837146,3372.02616134,-3764.58650564,-9670.21227681,5708.13266126,-265.08298608,927.753890033,-7354.75749107,3920.03231004,-6373.44840384,3770.8926087,-1375.08024532,-1113.26938473,671.413315387,-1181.96906302,1243.3270604,-4102.62388459,-616.41407171,816.431595834,9073.75772249,-1357.74425867,-1899.79929017,high_expectations_asian_father
-15070.8636246,-1707.08480496,-5091.28433624,-4170.20006358,10593.6729908,4840.96443233,4118.60829223,6770.79385939,-2729.84259342,8932.58848075,688.914806923,-5162.10017495,4645.63403719,-565.599354857,2972.37507189,1123.78131411,-1866.74446752,-2400.17378632,400.263503534,-714.994957727,2554.74677242,273.31404012,-1129.90227478,-443.021456723,-442.75348695,539.706291834,82.7704692243,college_liberal
24311.2843916,-5730.80186069,-4279.74626135,4917.00984736,12194.6606652,9936.41120257,-6032.29804153,7436.99491066,-4460.1639466,-5847.30608008,1950.59528336,10754.5102908,-9925.6149734,866.391005374,6352.64542893,5555.35903169,-1125.33357755,-3496.82235817,2308.99235722,3542.97156047,-6260.17065366,-5226.93881457,2971.328641,4717.13580692,-334.461108205,-3837.4376633,-863.758852246,unpopular_opinion_puffin
-19276.9337087,-14813.3276729,2576.69929132,-4541.39303005,-148.282192036,1588.89406086,-1326.19359943,854.56976055,-2440.46475849,-4223.14923597,-4558.28780607,-3414.47685731,1997.87255018,3915.41957744,2294.77914049,-5420.05824015,6776.1768254,1278.38625004,987.157909737,-3625.58845907,387.873920223,-2510.60852138,5518.81616699,-3184.16885223,-1749.77319871,-4683.5071921,-5169.58634276,first_day_on_the_internet_kid
-15109.3007155,-1946.05308645,-5066.94403466,-4054.37189834,10716.4708786,4591.92733965,4717.60645295,6658.25776724,-2442.46225673,8396.20799489,1176.03723732,-4492.16987505,4609.61437248,-146.457771638,2818.07539657,802.855052466,-1992.97933531,-2351.87742866,562.837817219,-255.796043597,1903.41482003,271.989729307,-735.058166515,499.428106135,-668.960119298,-535.822367088,335.101848593,college_liberal
-1751.45160805,12594.2366524,-160.088212588,-1582.72195469,-3985.45039477,4919.2780126,3769.34115415,-369.789355481,-6407.27654691,2396.02060537,2755.71203434,-428.491446702,-1671.24606369,-5217.94077509,835.934184589,-1210.48070094,7569.87977223,241.401930145,-4955.64275316,1441.95779456,-2666.68030546,1839.90973008,-441.693452343,-1639.59857268,-2292.01787358,1451.32470771,-1232.80987347,philosoraptor
-3386.67148617,14718.7605812,3127.18533061,-7826.63555601,10842.5972621,-7818.71590979,664.132791488,-1063.41799949,5441.53678178,-138.102643869,-4039.68337533,6346.17790057,-903.587801591,418.538517541,-3512.27661963,2893.09518459,4335.62082258,-2398.46018022,3124.64596162,-2311.13688931,-514.250103722,2128.00749385,-1583.11320856,-4271.20495347,-2329.22862148,2833.10023058,-1519.52355379,bad_luck_brian
9087.46309651,5815.369634,-8489.63790736,-3207.28715594,-3659.6394731,5069.28919273,982.686737909,7345.16005786,2489.50866089,3567.80465236,-1588.45691993,-2408.93583196,1197.6017542,-1155.77655645,-146.332167515,-288.851667518,3630.52437256,5715.86016974,3600.56603848,4444.5433717,-2171.92656173,-2813.19914822,3649.12728531,-2750.59050977,4831.61292035,-265.133303141,-195.971878553,business_cat
15619.3732619,1639.28518018,-14212.1104888,7313.47396745,-3773.42460166,-16276.9983659,3627.56344864,16215.4284836,-1091.80232436,-2272.00596126,1214.97104862,-4223.37205231,-1490.24158019,691.138667301,-2755.13912106,-2497.88340753,2741.48731974,641.363896212,-1130.9456262,686.531567626,3598.9222193,-39.074677926,-4258.62414083,-2210.28984461,1481.40504667,875.66381527,669.566252927,paranoid_parrot
-19674.6646725,-12424.0720951,-7002.99808951,16957.7945028,577.236234583,-1518.27620001,8401.11259837,-8330.12355616,1287.07574358,345.916300951,-832.861659704,4331.54749064,-2431.22830229,-2271.11542341,1195.75333904,511.150846195,-1883.09174968,-1266.35624132,-158.41017821,2052.17586258,-1537.84445262,812.634434844,728.123371264,1311.0651351,395.027902392,-795.892124141,-102.037045477,advice_god
-14994.1330413,-1294.74667318,-5322.71347597,-3655.68009869,10766.5963,4696.90948989,4818.4934209,6560.04255267,-1616.5508423,9704.97427645,1340.96355264,-5321.57853817,3964.94542468,1036.96009841,2902.24230238,1165.33283001,-3745.46166133,-2224.44191684,-414.981611354,-303.439909089,1582.92506755,526.842361984,-1234.79816507,1527.15140106,-134.125300769,-893.194930058,22.2285437126,college_liberal
-7968.27153392,7211.4796574,-1083.04213236,-2886.82689558,2777.25300263,2339.22246021,3424.50054707,824.108773671,-1602.17814256,1633.37938705,1030.0607121,676.470833751,-2955.75759564,-4560.01710066,-1505.16299019,2652.59824397,7017.05154625,74.8166813319,-1956.28375636,-1628.64598427,-4766.08744676,847.968708544,-518.662934176,-916.618299718,2137.83447198,371.244514806,2902.08173292,philosoraptor
1004.78280589,-13144.045455,1454.04725592,-3151.80152672,-5579.54816192,-678.882030999,-5866.00988103,1064.45104184,1486.15063538,4295.52012901,3472.62201804,4446.88894369,-866.192726898,-5809.03258283,-3188.56485536,-1280.7550938,-2388.09589255,2.94697738019,622.204856435,-2999.54177148,-1913.48871451,3124.44595817,1167.92901993,-150.077605555,824.699277518,-4285.05023054,-2123.1860139,evil_toddler
-511.549901943,11711.61348,-344.512214815,-1174.12870254,-3212.53689673,4480.06726375,2895.65641536,432.855735918,-5640.3490689,4431.30569689,1887.25335425,-382.59597514,-1554.73025461,-2705.7567817,-939.550894205,-2326.64528774,5343.58607405,2000.54624404,-5324.07613951,1176.31700847,-1874.06598893,424.868468622,655.467671342,-2548.16430551,-860.207118992,2954.40853211,22.3958800909,philosoraptor
1102.59407739,-12877.0304266,1139.89652631,-2652.87304812,-5746.82072286,-631.843786699,-7985.82860683,985.128066521,2676.1968672,5870.49714053,2698.3688782,2907.02476529,-2579.99153843,-4574.00230583,-3760.8153734,-428.747640132,-5278.5412283,-443.109889716,-128.615902792,-4322.99412423,-3216.58101124,3553.79231802,1244.57275966,151.95969392,1092.64696718,-3559.34786373,-4049.94445028,evil_toddler
-19416.9669902,-11686.7352248,-8716.91233248,18097.7630347,2794.53255396,-3838.48629894,8938.38534179,-9480.87338987,918.171152036,1588.59150083,-601.609909134,2502.33102533,-2296.54514015,-1950.05454515,-374.526103101,-564.929722054,-1693.43278838,539.852761182,-1768.06260422,302.660184103,859.855429224,-36.6284072674,-2219.71684672,-1779.2784189,333.308440821,2044.5759392,220.328403592,advice_god
-1650.12049535,12079.389629,-5061.92836726,-2709.40743144,-5905.96719923,981.328850317,-4172.52612829,-2937.78863599,1848.26360703,2188.10235111,-3130.76332502,4305.38174898,1239.13963163,1631.67916295,6936.19659702,-11.626120198,-2583.91710834,1068.68525173,-1670.34596434,-5700.77166837,-3371.14775543,-2241.22040972,-3936.59657602,2344.01536482,1954.78307664,2380.00343847,960.788217088,good_guy_greg
-2436.84200336,11068.1780324,249.608153381,-1201.8080906,-3884.42118878,6227.63813155,4151.05650825,1023.61366876,-6331.70719702,1521.77092713,4385.62234659,227.705077094,-2800.30084544,-3999.63470416,669.889792402,-578.098808937,3792.76128145,-592.394858098,-5587.66458751,3008.49773635,-5516.02944672,2254.99665038,-984.090322212,1547.56914812,-1189.36338138,1008.65000046,1660.21721139,philosoraptor
-19180.9431802,-11032.6947667,-8346.69477721,16839.8582563,2415.3543663,-3505.94235384,8118.84246668,-10845.7945185,1676.57149349,1465.25970039,-2412.20933661,2403.55888064,-4267.19880287,-1803.32423495,1545.32033575,-1400.4971583,-660.987262118,-469.0262595,-1264.08618822,-654.304885594,-1413.91272122,108.117849025,-218.733670245,-1875.02756154,846.459864255,662.22168869,-556.5317176,advice_god
-14818.1647281,-1297.68080838,-4698.82115561,-3323.88688511,10505.0879934,4259.67953942,3771.98348645,6840.29847113,-1606.05180043,9141.22957756,374.313221705,-4779.66870694,3676.0193055,1681.38011907,2585.58292939,1580.55184206,-3466.3550074,-2370.54743731,-1692.45772078,1328.91949101,1569.61014672,-660.864747029,312.451385649,791.299911552,-793.363056566,-620.809111926,-356.836209744,college_liberal
19002.2369107,-18427.1747886,9631.1666642,-12937.2424759,-6464.40521146,-1561.38566733,17524.772215,-2816.96880534,5700.3002768,-4804.59338955,5272.28937264,-1018.90015565,421.549747891,1434.02307084,5484.87591299,2674.75906775,-3861.61908896,-2735.34952968,614.038653442,2563.12052668,-2813.0156146,1214.92460402,2283.96770187,3925.03911756,-605.625409265,-1629.18644542,30.2046204713,sudden_clarity_clarence
17232.2156805,3517.48248431,-7005.65937569,1490.50873432,-3055.08147771,-735.604454577,-6670.87160058,3665.65311568,-25.5891742914,507.464460167,-4445.65872468,193.345225582,1157.48300644,2410.29933771,1359.6678361,-4159.22514125,-4561.44699534,4613.25075097,3093.47267264,8241.01753967,-5641.53278543,1071.97537265,812.530518246,-7492.89977946,140.787091609,2313.42493993,-665.270122415,good_guy_greg
18440.4163533,-18796.2421808,10132.1661313,-12266.411526,-5244.54822017,-479.5569105,16223.2066243,-2054.02404826,4442.28001508,-5245.40451816,4605.52755583,-691.619939363,-499.425663228,700.817956037,5503.02492484,3519.80327451,-2830.89517256,-3553.55191156,2749.37267809,996.007041488,-3014.88045679,882.715759813,878.857220198,2611.93884871,469.874857402,-253.677998053,-150.781811086,sudden_clarity_clarence
2258.46587733,-13387.7000935,1296.6711111,-1862.61632983,-5067.80055296,-1678.21877565,-8419.3373865,1245.26098169,1484.61932646,6467.52833356,3353.51554067,2894.38952499,-1379.80851301,-4507.33955072,-6061.02021246,-2210.32879853,-5490.77049078,2120.54995254,-2229.1006517,-4683.38365779,-1847.783776,3474.69543721,2982.87587094,-4424.59247239,709.795048685,-76.1668469658,-3483.41328252,evil_toddler
-4565.67459792,9591.47521514,1643.53203163,-4030.53426145,-2925.26821821,1129.62669399,176.149775077,-465.106987999,-3350.15971454,-5300.21939262,-6437.13269259,-3602.00588811,-108.689335564,-12110.5239909,761.486309193,6306.79598328,-336.967132368,-174.334913866,971.315133851,660.195603314,4480.98922357,4654.34023576,-2201.85647329,68.4496177404,3680.47128473,-693.543108442,1166.52720855,confession_bear
20384.3773988,-18332.5653106,9969.62229286,-13198.5467019,-5654.38614477,-507.57325504,16969.629507,-2322.99706871,3529.37395786,-4968.29150999,2850.04184146,-779.594123189,1596.05103544,-802.517560003,5730.43555955,2587.91192947,-189.006947241,-2871.81952951,3131.94513399,-611.769152882,-1787.65549016,907.198679712,-2519.89608472,-635.624184419,1517.63164061,594.053819552,183.640029537,sudden_clarity_clarence
-2692.03220401,10849.2640355,-8167.09358561,-60.3554181858,-5217.79199436,17093.3839203,1484.44012271,936.229028043,16379.9190362,-4689.9753049,3783.59068627,-575.718844696,619.412288194,2296.14203337,-5147.61889285,-1288.91073331,662.559740697,-2334.97095488,-158.75531863,-857.556638642,723.446511362,-282.535567268,-1395.84953906,342.044924589,-213.156901281,-2106.38900022,948.226138358,business_cat
-50.6416743356,12266.8444251,7065.63145583,-1300.43608754,2328.57468824,4712.32201859,3743.0857021,47.662147189,1997.01444345,-287.735695218,-691.800387147,-3308.7155964,-13401.4779264,-4822.14922577,-1345.77542064,-11677.3019529,-5419.64661768,-962.703511916,1593.12131099,450.429723975,1049.26238821,1128.95617474,937.887176126,6912.62715251,-6198.61638365,-242.864237296,-2151.42830897,religion_pigeon
-18367.6360189,-11211.248246,-1025.81582989,1765.97943458,-2581.35476418,3593.66571431,-3628.53955578,1934.00086824,-1564.37069706,-4697.61344192,-2060.36086737,-3635.04149884,-796.432841553,-568.128488465,-2282.10820527,5735.49828686,-1869.78405712,5974.83851139,4999.67280431,2359.84706886,1750.56365416,-829.931537357,3673.72086651,-108.887192653,-7321.7646641,673.0580453,1112.34423736,minor_mistake_marvin
-17527.617677,-12094.7255742,2470.90836489,-4287.59216984,-184.681263243,892.380362742,-1511.26510674,1506.70581313,-5868.1020617,-6381.21719443,-6933.96760263,908.937563518,-281.067247457,7029.52288466,-2233.82497532,-5493.72125649,-327.950549513,-4088.10009164,-3299.13638748,-781.0335333,-791.478447205,970.418244577,-102.199430885,-831.863519173,242.855227006,-1363.29955936,3353.81406041,first_day_on_the_internet_kid
950.295433926,4428.79608828,30424.3963733,13612.3617574,2925.64175759,49.2073441456,-2899.67843457,1235.42187584,5011.50273852,3834.79173469,-577.968162576,-2531.33370411,1784.26709675,1931.05334723,3576.57197805,-2061.23643554,3701.59623489,1385.31959,694.160491926,-1324.50632507,2447.01757082,484.25551154,6456.91867937,1066.00998264,2317.86470633,2340.44338182,5393.48476025,socially_awkward_penguin
30476.3260286,-3877.82152609,-5278.93047239,6212.54228459,9678.73632726,5987.11799091,-5903.91145223,4141.37461381,-2877.43079639,-848.352727377,1152.16105772,7016.41385283,-5103.48382586,-1884.86562872,4542.08780684,1187.02578663,3720.80503826,-394.018876482,1931.65924985,-2224.50118256,7321.88737338,6684.86921806,4741.23127631,-5841.10920089,-3421.05834842,-2780.85865012,4123.9240778,unpopular_opinion_puffin
-4982.08396313,4177.10083571,-4843.78766136,-2004.57509076,-2601.68638842,-8399.10201918,4525.25180638,3236.42627345,-975.631067323,363.885617077,-83.3067980948,4320.27559893,-93.3978302186,-4456.99209299,-4918.25127262,3016.54682719,2338.33120757,-1824.70182254,-2584.47368984,-7628.56325335,668.763235913,-6253.17513177,11178.0638148,4404.9360445,364.451419369,544.376814325,3907.86855131,paranoid_parrot
-18428.8726988,-13052.8288512,2943.97063701,-4252.76466778,-1589.40441261,1858.18787775,-4002.79211244,919.845647507,-5144.34511485,-5622.99946471,-7368.42702792,138.287445818,-2165.9416145,6745.43457159,-2097.19104798,-4363.30671276,569.491919361,-4455.55042172,-3282.28680733,-323.172742839,154.127211413,375.044653498,-108.734466571,-2024.212377,914.490397715,-1521.98995903,2599.37871476,first_day_on_the_internet_kid
522.071108196,11732.4139263,-5993.62132776,-2830.88406742,-4080.37608251,2122.37485353,-1105.5677357,185.882363721,-1273.19984199,-1617.9955292,-2257.20076602,8863.78909541,5916.6588619,-50.7140162688,5793.52174648,-7662.52950182,-6166.60026637,6494.60764355,-951.84276376,2325.35205064,-1519.06595618,-3738.20300581,-263.168904292,829.815315296,39.4971203399,331.913639056,662.703550407,good_guy_greg
11146.7190276,-13914.0848818,4564.19976436,-3849.05131886,-6625.49035203,-5.94744805751,-7789.34708297,-3090.90980355,947.370188348,15692.8378477,-4361.2177982,285.381356724,224.57604594,-5739.79396811,-2288.09750291,-1444.82921586,5400.75730201,-8140.61985904,4176.47133365,5290.9436008,-1121.65449652,-7160.22052325,-9412.60977458,130.683021589,-175.473863712,1428.74216153,5354.64992706,lazy_college_senior
-20048.5566279,-14642.8308899,2390.83785206,-2650.03935324,260.268284317,3482.58553607,-4194.55446727,1319.11087905,-1662.49613219,-3214.62838281,-3469.63619466,-3560.55665004,-1651.13560412,7186.0921396,3061.16997792,-3076.64650939,2693.30401102,1551.13092684,-2581.82432824,-1082.34078231,-1555.08440777,-3989.16598109,1651.56534504,1269.78569511,-797.20152366,-4441.52798957,-4755.86654063,first_day_on_the_internet_kid
-3106.77554317,10325.9573912,-8006.67036458,705.702415712,-4575.06970082,16704.8901819,1668.16076703,1331.79542721,14257.4320493,-5115.67601564,4662.82588092,-141.035815209,433.459396437,1767.66913786,-4507.37266368,-918.075380784,1058.83959752,-1763.06686874,148.226048711,-71.489990875,-35.5334129984,147.497550822,-2710.52601543,1580.35884245,538.129328177,-1202.02102116,2504.53619572,business_cat
-3589.17828417,13601.5274876,4475.55033597,-8936.8660681,9995.79804793,-7183.43415712,4394.57039336,726.92447573,4178.08850268,1979.51085149,-4566.39132159,10325.4235312,-994.75951369,1208.88761578,-5554.20048564,447.109943214,-82.3767413278,1381.58829324,-714.515956436,3800.35177745,1754.26387063,2646.53285401,-2651.99301767,2061.88647267,-1255.27950794,-2650.29384566,-822.091562207,bad_luck_brian
33761.0605363,-5255.8583991,-1151.26928357,1740.23495012,7443.71329855,-841.854127982,1542.9140677,-5395.84937748,-857.141549232,-657.297070904,-1612.63813523,-4608.07237005,8003.36832632,-2528.81878123,-5187.63584143,-3605.17106248,3466.55633162,2018.46684751,-750.946473931,-1504.05134684,1606.87536403,4625.73662685,3009.9074274,387.169528926,-3327.09267724,-6371.79533692,-52.6152761952,bad_joke_eel
29085.9084225,-6606.70147817,-4285.92017294,3570.8023993,10983.5364611,9183.33494428,-4525.59852251,5609.36812448,-4998.1229402,-4185.00291165,343.391019805,8046.32243085,-6980.50441818,-1682.98964129,6795.61508995,3550.26959881,3853.80279247,-852.510929772,3661.3844516,-3663.54839336,2523.42897301,-190.101631384,-3466.41788263,-402.077246044,901.870740002,-3805.48064198,-193.707992232,unpopular_opinion_puffin
-18963.0801154,-14101.8401452,3499.30714461,-5716.59502498,-2725.4993539,2437.89325709,-3231.44357044,1434.06512784,-5885.32126331,-7204.44580955,-8615.06157209,516.407960339,-2367.96481435,6387.10957978,-1082.14278485,-5420.09746642,1637.69548573,-5411.99853352,-2561.342276,-715.825592102,-169.71811042,1295.42551827,-761.360311652,-1472.72574722,1683.10583075,-2604.18798957,869.33828036,first_day_on_the_internet_kid
-3632.48199484,6461.12830303,28844.6761218,13010.5002361,3164.68739998,-261.850116486,-31.6375560238,5321.985105,854.541922838,-188.385416016,3111.56890434,358.115249147,2061.8240225,-1636.28197068,68.5572251593,-4757.58313562,-1077.72866454,2429.92713008,-290.777279235,2334.24595916,1700.48159426,-80.6253070291,-213.680622232,-360.91948879,-126.969970957,-505.074846695,338.876264386,socially_awkward_penguin
-10186.1428685,2183.1276994,-2759.90869591,-8819.22866895,8091.70973571,-8694.22092927,-7259.635474,-6897.83366139,2192.18499162,-4659.1582919,7984.91768273,-4672.7631088,-1568.77361769,-1523.02850335,2527.32204326,-992.375672611,1247.51067616,-380.334752374,669.564251202,-1838.54238769,1050.60483743,-2177.91741211,1607.46106804,-2524.50829813,934.213407108,1360.94212762,-311.201558698,sheltered_college_freshman
1285.09083769,13224.3507884,-10174.7590501,5143.63604777,-8469.95479233,-11846.9789926,3895.10479196,3967.50349878,-200.563790935,-2424.1506315,1031.39415353,-2354.28243518,586.806416448,-664.013803292,123.59597523,1277.19188366,688.744764258,-3657.59082631,-64.3691986242,-8635.26762119,-189.906870942,-5076.56117179,470.904242634,5292.78676461,-2817.42634124,108.50858529,3217.2240309,paranoid_parrot
-18267.2192047,-12534.8055555,2346.60279582,-4514.40605872,-1278.36579123,2649.92999565,-3611.00049771,1308.46881791,-5325.03573129,-6421.33783729,-8156.93707462,307.586481299,-1249.65263463,6218.81299943,-876.65397922,-5218.70526768,742.843112266,-5232.60839371,-2945.24847975,-51.1058765257,-246.973517344,-89.2469364125,-1037.82970641,-2244.14043745,1689.30781756,-1936.11566313,1139.69315527,first_day_on_the_internet_kid
29662.4451071,-3155.31846124,-3922.713628,4685.60713491,10038.60532,6262.04516788,-4056.76280869,3488.58992756,-4484.07530756,390.913296358,1148.32311559,8969.08292562,-4867.50101007,-422.670359117,2667.4930284,2575.52581256,3531.5493537,-2173.59456306,-907.037989864,-1623.90901123,6023.11387129,1142.91209598,-2381.98047711,1645.90911054,-1081.62172242,-6015.17610607,1858.9125664,unpopular_opinion_puffin
4313.72666956,-213.528408179,4513.94847862,-1082.21583151,-10205.8609339,-758.87984535,-1641.3876692,-4116.2860273,746.146509677,5814.0621857,-582.044451292,3594.66713223,5955.90852476,-2671.77504789,747.823583416,-6031.9465236,296.292194753,-1802.06313913,2233.91376527,-3020.12564765,4276.47211091,-6575.89672847,7554.27987456,3237.60287935,8563.69519861,1747.95949918,1059.66759545,lazy_college_senior
-17458.2191068,-10249.6991593,-517.723561922,2019.69604745,-2657.68189592,1765.31649196,-3216.96044986,633.878888933,-1312.69047519,-3987.28968211,-1285.81962818,-3124.16872292,-470.004403776,-402.961337135,-3611.78107012,5260.94361457,-1173.46001155,5962.75810944,3738.70054572,1818.2354079,2089.31097753,-625.781762574,3587.79380721,-310.149448953,-7337.43109677,765.782468538,1807.21492883,minor_mistake_marvin
15962.0473746,1563.79955587,-14754.7153278,8442.39475805,-5446.50964714,-16446.6576168,3856.14192215,16535.8133983,-598.64876669,-1225.87352651,1029.79331992,-5121.39430122,-2708.37522165,1272.67692477,-1248.76441184,-3382.66000769,-77.3083699248,-34.1576626179,-402.244888577,330.744642731,1993.98657379,2439.65630478,-5584.12377459,-1550.7057773,625.84256983,-346.351426139,4294.75749384,paranoid_parrot
-3863.08810207,12078.6635997,-527.483347544,-2986.43459592,-2398.57132064,958.125221862,-884.121146926,-1394.74081435,-243.079514766,-5367.84343048,-8480.81546801,-6045.84888009,-617.5412345,-6687.18521526,2067.14424693,7508.80594364,-1725.70562925,-105.61879982,635.846138012,1342.12436239,2826.48087673,3934.87489,-2012.28850634,2565.36147272,2772.47725477,-3184.17003473,1015.20473101,confession_bear
-8466.54141647,-398.54820986,21435.1170921,12078.8785754,372.843620381,-2077.65505499,-4765.70270048,79.4977107863,2366.50492981,-2411.35224752,4068.90552569,-554.111288601,3721.56765766,3180.44977258,2024.10919606,-377.389995464,-2364.79788386,-933.295230477,-535.642310861,-453.588172045,1503.74139685,794.413300401,-812.326786528,-155.78333625,-2490.73267298,759.490535303,-1433.50555486,socially_awkward_penguin
-3694.19578331,13532.3618796,2820.47453703,-7795.8610067,11791.1593396,-6756.03130171,2507.14618603,443.303631891,3345.80556727,-3740.11145832,-4307.97392011,6002.42045012,-518.397140681,-1025.83012378,-3461.27728333,1696.03778284,3045.54899464,-3267.71232916,6194.45727678,-3602.56165207,-3458.01354294,3363.82941363,-479.218851868,-3752.27283006,-1021.58265891,4128.60032288,34.4204880661,bad_luck_brian
-3393.69321614,12289.4957423,-348.032021087,-1832.95344607,-3201.12643175,-254.831927148,-2992.26815175,-3882.73520823,2389.82459427,-4817.94620439,-9008.57612299,-6302.83860794,-1351.10779351,-3579.70918511,2308.35740622,8158.08195929,-2816.59428572,-550.850311864,-1959.07961539,1008.89797329,2707.7995224,3670.78652603,531.299731464,-544.711034798,44.6479104016,-1921.99571886,-1142.25015861,confession_bear
1234.56118959,-13263.2024448,1255.53146688,-1823.67812974,-6162.11470055,-442.65146795,-9296.46175786,1296.03981381,2074.09467969,6781.0233992,3835.88229924,3233.19703998,-3742.87403231,-5419.72072162,-4964.30774427,-340.4376627,-6857.89167166,-166.593032607,-1436.02842212,-3721.98439836,-2389.64838363,3304.51288744,-32.6868593373,-1410.23445153,1671.67195806,-1721.6016713,-3601.76382177,evil_toddler
-14772.4974686,-1648.6559505,-5154.70889778,-4549.42580359,10910.3368758,4576.34630006,4903.40138843,7053.91785085,-1685.37182528,9720.40676831,950.375526714,-4692.25539303,4772.69625412,1037.03857613,2557.04170185,895.463327991,-4019.89532092,-1977.77992828,-821.359062424,601.026127114,682.548499841,-656.480822228,-68.7873285557,-131.474841296,-70.2660277258,98.4654833745,-458.994954745,college_liberal
19783.2064678,-11608.1394542,2294.70456398,196.518723109,-2965.3775271,1140.09418603,-4310.44179577,-2455.31216027,5050.00764593,11153.2975817,1568.8961675,116.590439784,-4021.56181911,3571.33812494,-977.925328073,-140.252493266,-2240.88406789,3804.44712609,-5918.14573008,-5455.29068769,-1757.04551474,5058.60454704,-1178.83636684,938.185437487,-2695.54958542,-2567.13297298,6653.00886001,unpopular_opinion_puffin
24892.255098,-13648.222831,2049.05696042,10.1213981845,-5538.92293794,-573.718000917,-4290.20463558,-4936.07425409,8582.17765671,8325.43380295,-6952.78243768,-4400.04197542,-9012.06032827,15002.2684342,5196.95238602,9084.76437223,218.589525776,3854.05345789,-7272.42327214,1238.13792784,1213.03324845,-1277.96303286,-2446.96556102,3688.3211376,-2389.15299657,10437.9435086,-1466.03024972,sudden_clarity_clarence
25739.8300743,-2441.69574886,-4038.08213338,4568.81249996,10504.424961,9767.62505968,-2740.04424345,4160.4215036,-7197.55304143,-5792.87691863,-166.872543244,9409.14620315,-6336.90028071,-2370.70450124,6128.30726958,6251.9940759,2101.1021173,-3024.78668588,3972.85342717,-3537.96621425,4030.49625199,-6389.45947725,-894.223990249,258.714793302,1068.21672311,-844.272631837,-2958.54011883,unpopular_opinion_puffin
-5733.05883258,9028.5360168,237.301212441,-5603.33446819,-985.751752338,-1157.51261455,227.649529078,-2263.91319852,2661.29467112,-650.453340835,-8834.11316435,-2230.15220168,-1286.37624732,-2795.73671689,-193.231823673,5293.77099598,-1313.82210422,594.166885207,-4422.91658044,122.877243487,-3552.73352358,171.550046582,1423.12527353,-337.535713014,3071.01776417,-2249.42028884,2421.93647087,confession_bear
16484.1368909,-20933.8738597,9284.81921196,-12494.1434363,-4250.74791914,1772.86535453,12969.7550732,2465.3625348,896.544944912,-4251.01311299,2171.12735052,1480.9509249,-2032.2901186,-2012.53675952,1676.0542611,1784.76301355,-809.693072408,718.908111632,-391.974939215,3133.53329443,20.1767611047,-2541.13887438,-5552.15673913,-2680.27377166,3770.18956814,3037.55008886,-1340.87267875,sudden_clarity_clarence
-17347.7166514,-9393.17042072,-1156.37040907,-363.046910217,1008.21291131,1888.73492543,-2895.98791945,3063.63930862,-1908.95259085,-336.522652896,1368.59622674,-937.80624687,-1858.99272506,127.191356187,-5454.54135771,2379.6634954,234.324054109,5843.80475548,6601.8136012,-716.025710053,-2645.37276699,-890.736789109,1035.10792672,-95.4947410014,-2606.24557947,3026.50784823,3173.33546844,minor_mistake_marvin
-18699.1839226,-10559.1832419,-8114.3729883,16595.1509161,1471.58423467,-2897.24096127,7040.88203358,-8879.91503045,2150.75514184,1260.45591997,-1749.1110685,2000.83278008,-555.619458389,-2140.4120114,795.664657882,64.5365608053,1192.3133877,-1108.40727287,564.26428767,775.21750008,-376.768378805,-261.758817977,141.241345721,-2039.32127108,-1811.32575358,-2007.635366,-890.936268409,advice_god
