0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17,18,19,20,21
-17810.6895144,-11982.0318946,2790.78689292,-4256.5165709,-1175.87843275,1472.20100998,-2810.61334495,961.340475946,-5296.74240789,-5926.32249539,-8338.14608826,571.340809728,first_day_on_the_internet_kid,-665.228470846,6876.4993446,-1485.50661879,-5118.06193416,60.2609212636,5231.86842607,-3055.37366858,-17.2104356547,-108.952762255,628.778190423
21497.9391578,-18927.5516391,9437.58538321,-12048.4321511,-6402.66044316,-623.455560143,15199.0198418,-1034.06800626,3476.63591209,-5152.78552624,3351.68012859,-976.948076613,sudden_clarity_clarence,1254.11007811,-171.259601382,4597.26556977,1412.65875753,-1866.26298462,1894.86770992,2100.59474027,4009.11522418,199.669910284,382.847778578
-3365.26384461,12064.7814538,-489.33629482,-2933.02913445,-2546.39833226,38.0746242575,-1060.05798676,-2521.58643254,184.449594377,-6304.6983907,-7865.85712692,-6756.22350496,confession_bear,2.4368184896,-7318.112342,2648.60272377,7070.42486203,-1571.24241052,1883.01022869,1988.62037858,1821.42784602,-910.731451504,3157.52026172
29434.9687904,-1965.63018018,-5657.57241696,6200.9112397,8637.35828169,6922.66701806,-6382.65766817,2742.36475834,233.933916916,-950.908717648,746.302113945,7965.78364128,unpopular_opinion_puffin,-8826.21592818,3496.47188627,8469.73577918,7701.34397488,-1867.25902201,6312.20533037,1717.71160696,-3588.55308997,-2372.7826068,-1819.53948363
34628.7376332,-6600.23660857,-1662.2445186,7239.28569615,6612.56505658,591.266020322,-4813.29332602,-4482.55075832,-3552.46614077,-4913.54742218,-29.6892909561,-3566.04289201,bad_joke_eel,4591.27196945,1852.67747022,-5245.0724903,-390.502017837,-4926.82950936,-130.433362668,-2609.4863009,-5311.00133524,-2518.12906153,594.736076011
31756.0014875,-5883.70655028,-2539.83897989,3937.2914178,9869.17201586,1656.99752136,-326.777362667,-3631.34833361,-5692.24780851,-7006.86165855,-2241.88022502,-5836.50876209,bad_joke_eel,7249.65266935,-2941.66021416,-4442.80272234,-2044.99589353,-440.168652272,-1315.64226265,1453.14511254,2373.50626842,-3860.12985434,-1791.30320228
-3592.11788738,15219.9204901,3452.54889016,-9043.28616579,10477.977345,-7285.76412195,2892.6603586,329.93568213,6658.30885316,1584.06895298,-5505.99671978,8769.01605242,bad_luck_brian,-977.156981546,2040.74034542,-4175.41206518,2377.66767737,1709.06087432,1261.32299721,2704.67978901,-1817.40225951,301.988022124,2319.0773887
-19285.4942103,-11870.5067053,-7691.86018454,17019.6389177,1465.80464139,-2572.36795115,7908.18074149,-8424.17010059,213.910101567,703.167262483,-345.691640914,2952.78519524,advice_god,-1823.15667898,-3390.79341315,517.15799692,-163.777086611,399.130132665,282.197386125,432.055733038,-137.626886678,713.448622467,95.631061849
26380.904861,-15127.9291971,2827.07339634,-1290.44757642,-6176.85581709,-418.998687316,-2986.5060975,-5067.67370028,6763.75494502,5163.90716022,-7594.45644295,-6856.33250968,sudden_clarity_clarence,-8048.21953386,13366.2910891,5228.21734765,9364.68341463,272.691706604,-3645.41599733,-8378.74413325,-1239.36388863,2876.60061274,-3957.62335246
-3316.69007418,13352.9758108,4270.5051088,-10412.4723147,10711.392739,-9302.27815369,4817.00490314,-165.628822716,6401.43831554,1785.7897641,-5269.77522357,7694.92007391,bad_luck_brian,872.277751618,461.175619591,-4415.25603877,870.6705611,2883.90540112,1941.0566247,2465.69936845,1772.5277559,-144.128708141,3025.17340724
-3625.7952775,15108.2014373,2308.9271512,-7014.41938391,11706.6984831,-6820.37278662,2176.57715439,1520.9791387,4317.59303971,-982.592475374,-5134.19957968,9173.45610147,bad_luck_brian,-1274.40899412,3064.38634191,-4858.35189264,2992.28913861,-1273.51145298,-70.4321561861,869.963666519,-3698.10062798,217.475855724,-1765.58484628
-18180.3956973,-12709.9530901,3072.27508569,-4520.475173,-1905.11619711,2458.99225065,-2837.74692052,1339.48829658,-5782.6629521,-7801.11257923,-6668.84383222,617.011699687,first_day_on_the_internet_kid,-1999.60790133,5064.61370597,-986.011257647,-4564.94539212,888.005278242,5985.87527087,-104.763007312,880.407773596,-622.274681697,1208.22752095
14212.5683452,-12241.6035233,3907.32941734,-2747.20622615,-7204.93265075,518.4948779,-6352.45040388,-4245.02776984,6484.366511,9945.3586594,-4837.60599588,556.730636996,lazy_college_senior,2229.8671557,-7217.31235825,3398.48339327,-1464.7854559,4906.97852862,2144.67733076,6264.13745436,5101.15287721,2874.70703753,-3553.96438745
7583.99682223,-3744.19886356,-6199.00770589,322.065911673,-1949.09543901,879.059675129,-2596.96337777,1637.3927108,-3902.97342973,1270.85005911,2243.39143124,-3178.00823889,philosoraptor,-3467.67508679,-92.9580223457,-1765.26340429,-2299.59333183,959.301867557,-759.704105483,-626.369600893,-4105.4927962,-1318.03279398,3707.92404252
-2554.75860693,11630.5148242,475.365947267,-2856.74107768,-4089.56132118,1946.07152481,-1128.80769127,-425.761576351,-2192.95802519,-5198.3315446,-8134.05708961,-3049.37141115,confession_bear,1037.08905087,-7930.57880763,1234.6796755,3694.19355368,-1781.7239932,-2871.82975743,-33.6191817584,-4836.40309798,3943.17005762,1430.33907137
-18009.3664966,-12679.7789055,2854.76750394,-4419.12244338,-1456.4112444,1036.51578706,-2894.59920472,1573.24550599,-5828.78140183,-6385.39579025,-7193.8299058,789.133130723,first_day_on_the_internet_kid,-890.763614229,6452.82818726,-2254.77179018,-5290.66045631,-208.945645082,3833.18805677,-3434.77083916,248.293833382,416.387165201,402.562629166
19070.5458101,-15649.595629,8559.07076494,-7213.91261362,-3590.17127846,1151.37929642,9773.54988822,-630.597789213,-2357.71312858,1989.07896117,1880.33043761,4410.74672953,sudden_clarity_clarence,-277.050493684,859.838930118,-6235.88629612,-3422.89352513,-3280.454792,-6603.00549597,-7619.81452413,-4885.87297079,12940.6836942,1999.34469781
24613.8030934,-8401.88457911,-10445.5143953,4328.80799434,362.307502538,13654.3026507,-6082.87193093,5401.18897867,18984.5269412,3574.74712187,-1783.60977646,-4691.83031655,business_cat,-2675.31163118,6135.70533567,-3056.88675857,-2560.7429403,4556.36084816,132.00534478,999.861424619,-9250.7164082,1617.39018901,9488.66674128
-17744.9814029,-10511.100558,-749.207981662,1904.3326579,-2176.58443342,2788.22310604,-3311.78609614,1462.50137611,-1458.88794912,-4176.00234394,-1857.64611988,-3256.36896848,minor_mistake_marvin,-319.934687809,-509.422081301,-4025.92537701,5770.44226395,-1746.68978292,-5405.70408792,5061.43846544,-2261.31619269,2862.33624302,2775.14023173
5212.426203,18924.7137987,4505.73630467,-270.409948664,-6794.13589496,1682.8489729,5122.14656348,-6198.25599869,-12287.8751869,3936.90459161,5774.685714,-490.142545609,high_expectations_asian_father,-2933.34251039,1610.21022892,-3692.44041223,-834.737805232,1717.46455541,1333.17309533,6640.35122259,2036.60490414,4802.53016456,-15.1292568325
-3626.34824487,7285.33014007,-6913.25661509,347.603694006,-7825.50381201,-9508.64254199,2157.98809657,3501.211953,1115.56111945,1737.29046402,-2658.31283032,-460.257530733,paranoid_parrot,-1812.35357084,-2136.83516296,-1908.00617021,4895.93422106,3075.00252251,1738.13399496,-4073.05153418,9429.47912934,26.9933160987,-7036.162234
32853.0801089,-5335.32605348,-2688.85239124,4022.4940643,9584.54490894,954.001780631,-931.004940931,-5199.49769295,-3652.17991657,-5678.09944773,-2112.06400597,-7108.73452019,bad_joke_eel,6944.83724116,-3326.08777084,-3888.17289426,-1363.67030339,1458.25211662,2954.47244612,2672.73254611,5713.22215089,-4466.56700784,465.415308116
31959.6323699,-7328.62564151,-894.414338616,3477.70621122,8786.5658009,1339.26730632,-735.535306896,-4037.34032361,-4377.65550734,-4446.15048848,102.863011729,-5846.55270875,bad_joke_eel,4707.36015242,370.823247871,-6394.61979131,-328.010954826,-538.365903093,-3881.3064348,-2578.40348655,3470.34633092,-3779.31011375,-3812.0167506
6527.07449109,21371.8032293,2630.79224413,234.938865591,-6522.69833041,2926.75472228,3901.72129156,-5139.6291815,-11321.6988921,2829.75975348,2156.15424333,168.34884797,high_expectations_asian_father,-4263.62295285,7029.74463268,-3108.66962459,-143.291673479,-3256.10267385,-3398.96246051,4160.59572425,-6779.40589259,2882.75092765,-6086.53890745
-14767.5614796,-1662.85432996,-5287.38093884,-4382.46038526,10895.305782,4525.176771,5039.92979378,6798.69369754,-2337.60066987,8772.32734831,1485.72220904,-5362.74598437,college_liberal,4987.26268584,96.3998438914,2569.98187725,1398.48478376,-3185.99958046,3715.84760035,337.603030817,2001.67196429,272.991442582,697.800346691
-11262.9246478,1582.65883026,-3390.69476408,-9306.06621617,9372.58971379,-9307.48362214,-7515.94804014,-7948.43546191,4205.44173759,-4136.20813539,10406.3485338,-5440.92235317,sheltered_college_freshman,-3373.68740066,-947.328476952,3649.20034296,-1889.36567716,1458.12729219,-1141.02087318,-861.963091238,-1197.63999512,1029.88605308,-1936.90260528
-7313.0650638,509.560265438,75.5966446207,-3068.97921628,-2975.33459943,-3988.7844209,-7350.37540402,-4422.09180502,-3918.209932,-7617.10174188,3763.89659519,-456.776052191,sheltered_college_freshman,-475.220549355,-3988.97465801,1092.553396,-4116.12170057,-1614.96800303,10410.0848324,1055.70644245,1215.72986921,2443.63054934,7890.88453129
24819.6392741,-5790.0359543,-4757.92672195,6177.89958463,14368.1963531,8869.04844655,-5680.52819481,7028.92719616,-7054.11428794,-7285.34454506,3555.60683336,8077.27773934,unpopular_opinion_puffin,-10068.2225735,610.066900363,4240.76892654,7113.4607044,-1946.60282865,117.872041688,-2038.91119071,895.114957681,-1229.60387104,-4381.33810871
32121.6828436,-3827.34942992,-1118.02629632,2319.23772725,7735.06105404,113.03932006,3452.09711379,-5076.04949418,-1641.98730526,-3729.52166225,-1133.46447034,-2450.55658522,bad_joke_eel,7973.98709163,-107.455257234,-6042.39152372,-2351.35618218,-2840.25744082,-2045.60667046,-1825.23261238,-3187.11206911,-2243.42692396,-2295.93065142
-2481.65936666,11631.6755032,-220.459904384,-937.406353999,-4017.94822066,6236.76037886,2446.58248927,639.289386752,-6493.72996275,2572.49427739,3085.13333747,-1239.74844745,philosoraptor,-3140.62411223,-5083.51044653,641.963487909,30.5700349428,5778.68320403,-356.823600215,-5269.13614211,-630.571673024,-2860.15965997,2289.14930659
-19032.318081,-13851.5891506,1959.54106386,-2887.68592142,1808.87111781,886.065951632,-2373.8175585,671.893411669,-2868.50631001,-4192.49389569,-4052.92507276,-4029.18804599,first_day_on_the_internet_kid,454.628475327,6547.93969119,1308.4182257,-5139.64703918,3612.08824387,-2674.68615572,-2474.94667697,2353.56558986,545.540774578,-2932.48937534
-2765.46330398,13207.2956665,-6209.21677439,-2643.81109034,-3558.47261988,1809.48381139,-4819.18678689,-2635.85124938,4497.85790194,3057.93806247,-4509.68711777,2407.14050044,good_guy_greg,904.222617859,939.580181457,6809.96108004,1662.07067548,-3297.35595264,215.049067034,-1863.50356014,2952.48830374,-3473.49774989,-1850.7801757
-2880.91459604,14343.2874078,3474.06238937,-8191.7143206,12101.7966336,-9011.81625565,4275.11786429,-205.183330095,6331.73353754,936.766292472,-4885.75745551,8658.53105332,bad_luck_brian,-1744.49600896,6194.51601897,-4886.76937665,2200.01693997,-550.627597639,-1750.88713301,-1108.39162666,-1034.48775037,-3662.38395136,-1899.7258086
-19165.7717199,-11742.5408109,-8588.64191941,17447.896541,1820.33437267,-2547.26689305,9315.31233853,-9173.2067328,1788.87907188,885.117144262,-1224.57320675,2790.4430106,advice_god,-2142.25649226,-1263.52701982,1045.39952328,-655.261434165,-1306.08303454,-337.780554114,-1139.20806419,-1983.17291,-1302.6611884,-1627.25934875
-11116.2409822,1809.13781013,-2660.80941637,-8777.36142855,8901.19947683,-9334.49837498,-8105.43884626,-8166.70627815,4573.54404756,-4041.17012421,8788.0109583,-5138.45575161,sheltered_college_freshman,-3882.48009469,-306.530971377,3146.72370729,-1547.93122246,1408.55003965,-1116.90903427,-1186.47895278,-936.226217583,697.197397155,-2207.98757516
-7423.45502265,-96.0050402733,-279.442632136,-4140.69100369,-2881.69034384,-2646.58665091,-8129.87084861,-4185.83731104,-4871.75506508,-8819.78586264,4974.90888403,-189.290709749,sheltered_college_freshman,-522.309968447,-5058.99555655,2061.08192868,-5252.21952526,-733.936218465,10531.1713329,778.383630796,3.9893500392,1636.2991933,6671.3554637
-18731.528447,-12352.919758,-601.607353601,2159.19265015,-2498.9397752,4440.06751101,-4070.81606604,2894.88222038,-2409.93749304,-5922.18081064,-1332.79489243,-2773.0597572,minor_mistake_marvin,-1111.83760522,-631.103952738,-3874.68313819,4988.77584578,-1889.96402063,-6770.17553315,4694.4166835,-2516.05200823,1285.20801934,1559.29029621
141.842885088,15761.002555,3970.03696056,-2651.70624524,-2394.29213513,827.490960837,3371.86372894,-3767.0832782,-9685.10527863,5680.95128301,-269.955760716,906.261570705,high_expectations_asian_father,-7383.29718821,3880.21310629,-6375.04750762,3767.43155629,-1196.46924682,1374.51107406,75.7487534697,890.709834392,1345.33561695,-4416.87299872
-15070.8605932,-1707.09564027,-5091.10566624,-4170.46123192,10593.9503053,4840.80626351,4119.61573234,6768.4405934,-2738.37516625,8940.04637101,668.298084931,-5127.66800663,college_liberal,4651.46694973,-579.108219723,2995.23674027,1081.4594326,-1889.9257617,2369.48160181,447.079544445,908.931070343,2280.28736035,265.313256477
24311.2789237,-5730.75312744,-4280.2863292,4917.66732213,12192.4334445,9936.04837468,-6029.03300022,7442.92526306,-4462.54613653,-5867.21298463,2016.20117913,10623.8220112,unpopular_opinion_puffin,-9924.3572937,991.922761872,6538.4247803,5605.61261855,-1187.45476321,3618.54887884,1808.29473149,-4621.04753298,-5130.96444372,-5063.74766123
-19276.9283392,-14813.3758672,2577.4189176,-4542.27547181,-145.650260742,1592.40832671,-1320.53791074,865.452015722,-2438.174425,-4218.46475427,-4487.98787577,-3530.31129646,first_day_on_the_internet_kid,2042.93776809,3815.61715807,2244.72507712,-5330.1805283,6496.56345304,-1193.59244285,354.901827817,2965.62034295,863.083409444,-2220.474566
-15109.2977922,-1946.06596401,-5066.76073505,-4054.64899672,10716.9099764,4592.18026636,4719.30643827,6657.32669282,-2451.17893484,8404.45593557,1157.03314178,-4466.1845305,college_liberal,4617.51396234,-155.041865329,2820.44087596,777.214600677,-2049.97551447,2312.06075414,636.66636683,403.00152365,1704.8948317,213.048380285
-1751.44982665,12594.1987038,-159.88659202,-1583.55630422,-3986.36545193,4920.51121203,3768.97270029,-371.379122363,-6401.87120072,2388.83930708,2760.38235102,-461.04232912,philosoraptor,-1697.00506734,-5201.97099586,806.576542816,-1143.84182941,7387.86879853,-590.697254047,-4768.11442468,-1777.81301102,-2786.01228376,2412.78992178
-3386.66864258,14718.7148277,3127.23894903,-7826.83183671,10842.8906625,-7819.37025925,663.556655831,-1065.89290208,5440.20390344,-125.750060055,-4027.14235467,6354.29290685,bad_luck_brian,-939.394734667,432.870699017,-3544.43298156,2930.6518545,4388.23709381,2579.51740809,2990.51003663,2699.87006052,-1138.84816957,1812.0930004
9087.4628176,5815.31898089,-8489.43565153,-3208.25437872,-3660.77345646,5072.74359701,979.132507963,7334.86551547,2494.641151,3538.73196872,-1627.1835222,-2417.09823033,business_cat,1200.74079003,-1284.85523377,-265.386430501,-259.579646655,3732.02156616,-5778.40435722,3856.59309724,-4358.15570398,-2453.04056971,-1752.75560045
15619.3870453,1639.21965314,-14211.5600889,7312.77190654,-3769.9179549,-16277.3752061,3631.05608087,16217.9575185,-1075.57019254,-2247.1166601,1186.57731723,-4241.19011556,paranoid_parrot,-1486.04264063,755.440002025,-2686.76795671,-2588.2754884,2747.94213862,-728.730232532,-681.239084696,-215.694224926,3336.06099739,-1398.18719141
-19674.6586307,-12424.1317216,-7002.63714383,16956.5657332,579.636984416,-1517.49676978,8405.7793546,-8324.85495652,1292.08201478,363.459969747,-840.084125847,4340.80630956,advice_god,-2477.67222327,-2248.89870355,1150.75228216,470.535838142,-1865.69125998,1213.57676402,77.4254891506,-1787.02773906,-1695.66569295,524.048833636
-14994.1321371,-1294.75941179,-5322.5343302,-3655.9545285,10767.0206627,4696.8170028,4820.90686405,6562.01124718,-1625.14390007,9706.5619834,1322.05453778,-5304.5134583,college_liberal,3980.94578376,1039.24169881,2919.75661682,1147.16642454,-3793.27680296,2131.37792242,-291.159634925,356.683376112,1532.34486228,389.546348685
-7968.27356352,7211.47029286,-1083.18409198,-2887.20200578,2778.89164409,2342.81906691,3423.62593151,823.614644315,-1610.32809024,1618.1036947,1061.91827254,595.623240778,philosoraptor,-2929.49718296,-4648.4752355,-1509.24600738,2647.68519697,6966.90995033,-148.65709329,-2527.03906663,1379.6140214,-4911.08600436,552.037219886
1004.79170591,-13144.1416644,1454.73379658,-3153.4518408,-5577.88662547,-679.043694746,-5861.79169762,1067.20282194,1490.06259886,4308.08492252,3481.30264557,4409.89000978,evil_toddler,-934.267436428,-5744.07935671,-3168.36768895,-1217.9847864,-2568.56844536,-225.661138595,1120.1279364,3112.9421409,-2437.53299417,2145.76940409
-511.557547405,11711.6624001,-344.803542668,-1173.21637907,-3215.49429263,4479.40260219,2895.05160372,430.842580825,-5644.97410604,4411.30405614,1890.34124459,-390.375013889,philosoraptor,-1547.49019449,-2692.54052493,-948.985356577,-2225.27791401,5315.63717857,-2246.24818478,-5313.79876447,-1827.8197335,-1690.63658227,1864.35539583
1102.60130536,-12877.0963967,1140.38563945,-2654.59651586,-5746.654017,-630.602373441,-7980.90612589,993.953932625,2683.03779522,5873.50224143,2710.55361876,2876.97279272,evil_toddler,-2636.26090753,-4469.56595995,-3693.13524693,-309.295675875,-5462.16313352,179.700997836,149.421185099,4350.56324042,-3516.41516253,2271.09742548
-19416.9627305,-11686.7569739,-8716.74275993,18098.1409641,2795.75368327,-3839.34075226,8936.27695233,-9492.85379237,913.142098909,1588.86612428,-599.079013863,2478.04888179,advice_god,-2305.1640431,-2008.9706712,-357.499375245,-715.883193273,-1647.28046012,-693.425740657,-1649.05147559,-137.99456367,557.104539346,-96.7948911722
-1650.11849046,12079.3537619,-5062.15394029,-2709.43348296,-5906.37003977,985.532701111,-4183.43327396,-2954.04789008,1834.65559669,2169.09290753,-3119.00544816,4298.69098199,good_guy_greg,1249.53273786,1455.28576188,6842.18472763,-94.5160989619,-2613.07665104,-1309.8870548,-2310.42538176,5613.00284546,-3893.63589492,-4096.22246607
-2436.83746399,11068.1214114,249.997949902,-1202.83722654,-3882.01254115,6227.73839728,4154.15459311,1026.45469293,-6328.11440212,1526.85046564,4383.79695984,212.957436841,philosoraptor,-2829.56506459,-3993.15278274,649.616876771,-659.639415105,3681.58408964,257.422727353,-5266.98418137,-3211.69445192,-5653.68530936,2059.27905373
-19180.937158,-11032.7382885,-8346.45745594,16839.2755594,2416.75726644,-3506.47490731,8122.18783325,-10845.2044081,1679.12869314,1479.27735044,-2425.30769073,2406.92774055,advice_god,-4308.59739787,-1751.28573511,1541.86019997,-1453.0225958,-633.425431368,303.352507169,-1091.06348518,771.048501845,-1677.64446658,-274.965001031
-14818.1592524,-1297.71504943,-4698.59632031,-3324.31518598,10505.8279834,4259.43683184,3773.28903768,6841.8736376,-1606.71647228,9150.73199395,344.593940371,-4739.79855479,college_liberal,3681.61843496,1719.33790885,2639.08306842,1534.89921492,-3498.99063368,2139.05892244,-1513.31395689,-1321.25678541,1637.88611545,-332.913767592
19002.2235036,-18427.0827562,9630.52756691,-12935.3772901,-6469.42482032,-1559.11780448,17514.8526406,-2826.38276639,5702.97587586,-4816.92458775,5304.76651071,-1077.35142612,sudden_clarity_clarence,457.391968574,1375.89251654,5383.32815029,2680.93085801,-4072.05895803,2575.20779169,268.149967308,-2571.3870153,-2780.29485616,2211.40526
17232.1970657,3517.66289209,-7006.4282073,1492.95213606,-3060.34311406,-733.886659238,-6681.75268274,3649.28634723,-68.4785808733,488.974409154,-4402.02653109,231.841222641,good_guy_greg,1228.31827687,2116.27084973,1280.23105104,-4020.60683406,-4399.25539834,-4604.6402526,2961.36253898,-8582.40712409,-5932.20074848,1961.59461729
18440.4068367,-18796.1913778,10131.5840156,-12264.9277899,-5248.53537776,-478.575587175,16215.3437832,-2063.50822304,4444.81371127,-5260.63738636,4633.13555142,-760.468608499,sudden_clarity_clarence,-479.600950224,671.068571589,5509.58857252,3503.89133475,-2909.70291042,3515.85906286,2317.99708623,-1239.13339812,-3282.27970249,895.918096023
2258.46321971,-13387.6613018,1296.49803735,-1862.21206247,-5070.45073658,-1679.88126665,-8418.93694204,1248.46291753,1482.20975269,6470.85483898,3373.70886942,2887.4956518,evil_toddler,-1411.45999689,-4416.91819402,-6023.63152921,-2140.59107458,-5577.52799981,-2362.09228002,-2180.30634563,4743.01443947,-2012.1509746,3808.15617765
-4565.653724,9591.33519591,1644.62323694,-4032.25715643,-2918.95705526,1128.63935297,182.758389599,-459.490794887,-3324.09407595,-5262.01659263,-6473.89193304,-3589.33826358,confession_bear,-165.216699766,-12015.0837788,870.714817741,6154.85055712,-291.048526663,61.8622599249,1905.75150939,428.001153828,3613.5126072,2859.54744686
20384.3686936,-18332.5101919,9968.9390554,-13196.6792419,-5658.17472753,-507.249104438,16957.6291654,-2339.4990292,3526.08524964,-4993.00700467,2872.02152751,-833.185025541,sudden_clarity_clarence,1622.59770269,-859.068981668,5738.0523106,2549.78864606,-220.880806806,2807.33005861,2817.52713445,684.553514118,-2286.87494813,491.036421727
-2692.03180726,10849.2735735,-8167.05204878,-60.2795537175,-5217.14928771,17091.7508174,1485.86793414,937.623946025,16384.1604017,-4663.49861726,3765.44819686,-561.928514304,business_cat,627.545272224,2326.81534681,-5108.40145603,-1282.15295104,696.868650806,2433.45590976,-299.700687991,723.38736832,817.049865181,-1013.69992722
-50.6399065309,12266.8496636,7065.97211762,-1299.24831329,2329.95638225,4711.98644746,3736.41724416,43.5107565851,1980.70328385,-282.480425965,-633.444803012,-3383.11508851,religion_pigeon,-13378.0144247,-4926.91292668,-1422.0713491,-11671.0503131,-5643.86945607,926.097286955,1990.30844709,-330.880024406,856.066491639,786.523775045
-18367.6586316,-11211.0873629,-1027.25540585,1768.28148684,-2586.82998953,3595.2286922,-3641.70763404,1916.03120373,-1593.46061488,-4735.67519967,-2036.8343587,-3627.9192582,minor_mistake_marvin,-719.493187017,-717.289550973,-2459.20021292,5872.78982565,-1778.42563843,-5672.23951567,5033.44612143,-2072.52555346,2060.94957303,2534.17146902
-17527.6173358,-12094.7044359,2470.75907453,-4286.92961988,-185.517149575,890.941110929,-1515.26708391,1502.35000233,-5863.0747473,-6391.39854683,-6933.12520736,934.749364077,first_day_on_the_internet_kid,-263.99027773,7042.53761646,-2264.58086428,-5557.63888963,-391.750292179,3837.30623465,-3387.42016597,806.060550582,-874.082986698,1157.43432533
950.284932185,4428.86786219,30423.5940117,13613.449094,2921.77822442,50.1675391778,-2906.47294078,1217.65723905,4987.09852355,3808.38000894,-559.746837405,-2537.79949813,socially_awkward_penguin,1848.01790642,1788.34887163,3470.03163337,-1992.19594985,3681.25536057,-1471.58774454,636.424861735,1502.37021967,1940.18425796,3753.78668915
30476.3183731,-3877.71384435,-5279.50703049,6215.04844492,9678.86361788,5983.53885406,-5908.26507648,4136.07769564,-2887.90803135,-845.515232767,1150.2093441,7048.21709002,unpopular_opinion_puffin,-5086.83083919,-1963.44548008,4471.36125568,965.458122958,4057.46999596,808.314113977,1670.39437205,3168.46812271,6568.24810565,8610.39217167
-4982.10082129,4177.23456887,-4845.2907434,-2001.89599857,-2603.5810009,-8395.88747238,4514.39844787,3230.06102442,-1012.44844116,334.664476825,-25.2002682421,4272.6837753,paranoid_parrot,-27.8079311674,-4587.28248506,-4967.2177556,3067.97735915,2233.4077854,2233.55280488,-4960.43797913,6258.79813312,1576.71809633,-3176.756521
-18428.8721464,-13052.8395973,2943.80833304,-4252.71099887,-1590.23761651,1857.34042977,-4002.55487411,920.078924469,-5135.18707952,-5629.53677422,-7375.2631017,162.051701961,first_day_on_the_internet_kid,-2187.48241039,6836.44460743,-2068.92756679,-4372.5492591,559.814083895,4294.45645156,-3384.33881781,2.8192607045,30.151764475,741.418299611
522.067506964,11732.4365295,-5994.03372059,-2830.34135217,-4080.66387783,2122.00765222,-1106.64854498,185.339294429,-1277.41424526,-1630.32678263,-2238.88046749,8877.85343917,good_guy_greg,5902.24705332,-32.3191686243,5684.95880359,-7729.90340678,-6052.34972937,-6551.02846273,-621.650982464,-2494.88840315,-685.152851247,-3445.14838332
11146.7079381,-13913.9779101,4563.53880894,-3847.17282849,-6626.33547024,-8.267952672,-7793.2863542,-3094.55391714,912.04762701,15692.469475,-4357.17008984,318.698966101,lazy_college_senior,257.82320767,-5784.74669975,-2321.47683221,-1472.68529363,5460.87422145,8667.58523933,3436.19569357,-5705.20988925,-243.300334166,-8658.10493974
-20048.5468319,-14642.9455841,2391.84286335,-2651.30033977,264.157457622,3484.27596312,-4187.24390798,1321.27688222,-1659.10791399,-3206.80992051,-3411.31831524,-3691.57690676,first_day_on_the_internet_kid,-1632.98938473,7108.34241598,3061.16303896,-3078.53009607,2507.98932747,-1892.40081073,-2479.45613994,338.616711289,-1194.41743946,-4075.06565985
-3106.77010509,10325.9300483,-8006.351567,705.300016967,-4571.85022723,16703.929094,1670.79469694,1333.1201891,14263.4858777,-5085.48505549,4654.57698822,-145.200737975,business_cat,435.314919701,1766.87557068,-4450.14042961,-984.357024426,1097.53732862,1809.61073637,228.27961365,181.934940559,-160.863235538,-1251.6975385
-3589.17081353,13601.4248947,4476.23296089,-8938.06229198,9999.32493051,-7185.73901661,4401.94045203,729.627708236,4184.62611802,1994.81961898,-4554.10112576,10299.2974536,bad_luck_brian,-1083.11676086,1294.62417121,-5496.67888711,381.176208268,71.4517592684,-1577.83621191,434.468496391,-3521.50917903,1515.19087444,2288.47494586
33761.0662026,-5255.92714369,-1150.87863017,1739.44152262,7446.11864038,-842.484510123,1543.41166416,-5392.87689583,-848.06738333,-638.344693737,-1644.38192236,-4578.39914387,bad_joke_eel,7995.74479692,-2511.8263714,-5307.04961605,-3618.71643663,3453.22726259,-2143.76343329,-221.109760399,2043.45974772,1158.70623078,4668.00438317
29085.9049872,-6606.70552674,-4285.5138618,3571.02934643,10980.8130271,9179.56610207,-4521.18001893,5607.94886914,-4996.91418996,-4197.33073538,375.931190549,8050.70872884,unpopular_opinion_puffin,-7029.46760652,-1627.26076167,6710.12481997,3564.30726076,3825.89788263,1217.70398929,3908.04671129,4116.95679218,2553.31478235,-1260.10730701
-18963.0831913,-14101.8364813,3499.14152172,-5716.60005699,-2727.14960924,2436.65387272,-3231.03188374,1436.03248697,-5873.52089713,-7219.32121289,-8621.18940659,547.525799991,first_day_on_the_internet_kid,-2391.70183914,6474.82802305,-1096.97349531,-5408.68993686,1630.50215752,5287.56247292,-2644.16318809,509.609487157,-226.326269109,1298.76772185
-3632.48540195,6461.13576613,28844.5334296,13010.4381248,3164.7423046,-262.562175507,-25.6068303965,5329.20650091,862.048347539,-194.177688528,3090.40877948,343.413024705,socially_awkward_penguin,2058.59368366,-1551.40073446,83.6489698012,-4726.40095931,-945.766117721,-2402.68764217,86.7253327425,-2531.62617842,2125.09959012,386.243248168
-10186.1481789,2183.16261157,-2760.10824053,-8819.11399377,8090.76710382,-8693.31176025,-7257.8282166,-6895.09586631,2191.22835186,-4665.81052964,7987.46423092,-4706.80100068,sheltered_college_freshman,-1535.02228893,-1530.75133428,2543.50599545,-937.415467734,1244.79878411,616.901903835,78.5612800592,1414.760212,1332.81821358,-1535.35421555
