0,1,2,3,4,5,6,label
-8888.38673909,-556.026179257,-2511.35075604,-280.144196724,-3991.88905419,1764.64547708,-2338.54674258,evil_toddler
35515.0974818,-2640.73868907,-2016.07318392,868.965568237,8662.21067653,1507.81802543,2509.42833028,bad_joke_eel
-18960.7031048,-13068.4386535,1781.10368637,-2513.44065536,1509.88383372,1658.21026653,-3084.12400292,first_day_on_the_internet_kid
22362.1284702,-13443.7827268,3192.32354007,-1374.16953973,-6375.4986343,728.835439224,-2748.81586037,sudden_clarity_clarence
3241.91722899,1159.53658166,255.885178109,536.680338024,-4039.44489336,-1151.73565702,-3171.55890278,overly_attached_girlfriend
-3972.1391532,9988.11794167,-1557.06226165,-1533.70736651,-2625.0105033,2123.11241156,-701.906065004,confession_bear
32476.7942544,-5301.08252302,-3237.27070424,4923.80117599,9879.098699,1471.55621477,-912.173377097,bad_joke_eel
-17897.253648,-11041.3489261,-153.812813764,-1184.02853992,557.608900227,2458.19648122,-1972.8271923,minor_mistake_marvin
16218.778022,2521.37024584,-13585.8909613,8300.17473961,-6547.4516793,-16102.3020731,1829.3024107,paranoid_parrot
-14636.8250352,-1735.53378574,-5098.60187772,-4406.02884395,11044.3912575,4352.72747322,4742.7317464,college_liberal
-18224.9996812,-9306.04535112,-8858.0963177,17804.9563396,2005.35523833,-3188.89235946,6663.7942695,advice_god
-2985.82452778,15598.2425078,3838.58144897,-7650.63764495,9495.50062102,-8776.70791533,1370.97110953,bad_luck_brian
756.412943434,11306.3187287,-5894.9553877,-3193.44625544,-3530.66856202,1597.50204899,106.940750493,good_guy_greg
-6002.01371166,10554.8125551,3282.17594466,-8419.70429863,8877.56598169,-6307.10962443,3036.51508084,bad_luck_brian
-10152.8876692,-4724.75649606,-1018.96168695,3070.35221116,-9062.97651287,-4383.67626461,-7687.89393126,religion_pigeon
-3205.60291032,10123.6436342,-8039.33991425,146.934556025,-4905.93111991,16857.2473289,1109.88453879,business_cat
22955.4519269,7192.24514141,-4827.74028961,5805.37118222,3193.78137029,-412.738224203,-3156.506861,unpopular_opinion_puffin
17146.6783992,-22769.5866971,10269.8692365,-10708.6580981,-7433.25781496,802.9374883,10433.6774643,sudden_clarity_clarence
-10100.0833708,4111.45867118,23683.4450607,10062.5487159,5264.46241807,-6413.41424577,-963.750740499,socially_awkward_penguin
-19590.7836368,-11842.3628487,-8516.1332451,17336.0341525,2060.69684053,-3700.4964034,8119.00210543,advice_god
18747.5942459,-19301.8979172,8340.01420114,-10396.5109549,-5722.29174477,-637.824815751,14715.798787,sudden_clarity_clarence
-8925.43264415,-3683.6058172,-1176.34116257,3099.84047678,-9726.68347223,-5423.06589178,-7659.294641,religion_pigeon
-6409.79243705,-4200.39520158,-5040.57744107,-7893.97015896,-12088.9835248,-5324.22797606,7220.67895155,paranoid_parrot
-17734.4682832,-10324.7551948,-477.900145284,-1303.96518858,537.015497716,2621.34325972,-1695.81589867,minor_mistake_marvin
24385.5774871,-2257.34096569,-3943.047769,3470.76013845,11171.4137942,9507.41581943,-2669.76043259,unpopular_opinion_puffin
-4613.07042664,5934.58590514,-5244.7075431,-1035.46446958,-7114.27745365,-9375.26870636,985.799089302,paranoid_parrot
-9458.24726382,-7548.34915859,1545.35060837,-5413.17200709,-1769.54806029,1682.8093834,-1881.76997427,minor_mistake_marvin
-11483.471437,196.241061711,-2674.41892719,-9591.83734698,9397.81633639,-8784.17042719,-6077.55330042,sheltered_college_freshman
-3860.32149896,10681.0283736,-243.483265697,-2179.96119004,-2975.71608445,630.280921056,-3390.78518816,confession_bear
-18300.8698602,-12586.1960532,2813.42778597,-4513.10701897,-1372.39978033,1716.35720474,-2672.7610791,first_day_on_the_internet_kid
33153.6751702,-3959.85796613,-1727.28162401,3291.91821494,9355.1295181,31.2916753327,2252.49842415,bad_joke_eel
35221.763142,-2370.71039113,-3462.94577884,5142.63652195,9255.63882734,-262.173389067,-1692.09718264,bad_joke_eel
-17654.6006966,-9886.80026456,-1456.64427134,2274.55291368,-1436.4459418,2344.75911667,-3618.47017078,minor_mistake_marvin
15183.8825435,-453.979874915,-13308.7790548,7375.62315789,-8178.67600452,-16570.8881407,1894.89293533,paranoid_parrot
-2763.77248121,11009.7214856,239.638348667,-1285.56111223,-3681.6828017,6544.58211096,3395.91207637,philosoraptor
7658.56653018,20508.1855443,2501.77707112,1377.55853365,-7554.65956847,1174.33629843,3129.12541509,high_expectations_asian_father
-15134.2355482,-6656.68503685,-1392.04050039,-1514.3617154,-973.64134962,-971.461397481,-2663.27557822,overly_attached_girlfriend
14463.9333213,-1151.02249426,-12902.4970569,6741.84999179,-8400.92288991,-15609.0666466,1713.78478613,paranoid_parrot
-1332.78150366,12870.7658945,-818.17254058,-1375.39647586,-2999.69147831,5243.8247127,3480.88969997,philosoraptor
-19293.5684261,-11711.518047,-8071.21506497,17446.441155,2340.63109011,-3284.51159568,8126.15820178,advice_god
36394.6523957,-3857.75883478,-2778.48234133,4647.35170868,8752.37863481,-332.121963628,1313.10422326,bad_joke_eel
15207.4960715,1218.49221832,-13352.092482,6913.37022969,-7853.8007359,-16974.0932031,2079.437173,paranoid_parrot
-303.731020554,14996.01053,1323.98048043,-4537.06101663,-4489.28213265,-493.271094878,-831.094584488,confession_bear
-18310.6929041,-12957.6430208,3147.92075349,-4031.47733716,-1231.00286639,1697.00954325,-2976.47914261,first_day_on_the_internet_kid
-2419.70134606,13155.0724593,-5735.44375637,-2572.25486401,-3770.15044167,1280.55981967,-4895.44254729,good_guy_greg
5969.08987158,19833.9402591,4269.9086812,49.4681710363,-8044.18543759,1036.86406521,4962.54697117,high_expectations_asian_father
17193.5405358,5174.86874876,-7541.01169854,2674.20669149,-4077.3666022,-2030.51977606,-8236.59812841,good_guy_greg
4651.23264684,18154.1275775,-1685.87248238,5358.88525155,-5647.71528914,1959.97837511,1622.08934271,high_expectations_asian_father
-1918.40844578,11323.2067501,-49.0428410797,-1218.70253459,-3052.42941464,5846.40959588,3957.29938286,philosoraptor
-10568.4989838,-8635.04675418,-4.2341628134,-7588.12108534,-334.526114396,-1629.42392637,1468.58973395,overly_attached_girlfriend
2003.01147754,7848.71260525,-7443.3901419,4869.7738259,-7611.25975039,-9282.31867284,2295.46802092,paranoid_parrot
-1075.5952742,11711.3332396,5009.73980332,-1806.99083302,-3716.92456823,-1130.2092333,1636.87537709,high_expectations_asian_father
31135.8451536,-3392.90621609,-1810.59436465,4150.06157032,9564.83489402,1573.02664908,1308.28972304,bad_joke_eel
-2121.92536795,10637.4178037,131.265083096,-2110.3375059,-4112.889234,5541.77513509,4267.27886474,philosoraptor
-9692.77920595,-4049.43147609,-675.684350907,3311.51492047,-8788.87281199,-4633.9100388,-7496.91650715,religion_pigeon
-1914.82457851,12498.9892453,-62.8028169893,-2616.55992624,-4012.74428347,1085.76989503,-790.301275822,confession_bear
-14882.3537046,-6773.74592652,-4219.6436296,4319.89894404,-1812.70307829,3727.49691862,471.397499513,overly_attached_girlfriend
-11267.5773397,1370.37124909,-3366.84200092,-9640.72425515,9414.92620322,-9399.20871862,-7802.9419533,sheltered_college_freshman
-17931.4847127,-12060.1626238,2717.1108254,-4270.88157447,-1371.10935886,1692.18834958,-3275.48726148,first_day_on_the_internet_kid
-19465.1890557,-11252.7213701,-7533.13062191,15516.8644992,1247.91861711,-1701.7252788,7498.79974169,advice_god
-14852.6907686,-1610.97428734,-5166.30383947,-4247.68420238,10732.3910854,4916.65014029,4729.43538271,college_liberal
23903.204751,-1595.45464599,1866.65394897,-343.078574565,2539.85086573,-3925.50024619,1644.2255415,bad_joke_eel
-2104.68413752,12006.9256447,-289.028782121,-1778.41338266,-3490.45728814,6076.51663986,3901.33040332,philosoraptor
619.835630288,11856.0916547,-5899.27459126,-3494.14108673,-3768.34936311,1325.0126584,404.331800688,good_guy_greg
-6992.49502541,808.878866532,-253.569765026,-3342.00574983,-1591.07982062,-4123.97737479,-6624.84838969,sheltered_college_freshman
-8.8890445464,11450.8100961,-9996.0173886,4221.61549649,-7713.45997168,-9932.50747097,3020.78099558,paranoid_parrot
17765.79144,4217.46426456,-6927.66032195,2196.33973759,-5207.61254608,-938.630274562,-6924.99694262,good_guy_greg
20339.4425514,-17755.290741,9976.79121176,-13293.153319,-7439.71405019,958.755992605,16497.8897207,sudden_clarity_clarence
-2450.66490176,12409.6267102,36.2244179435,-1930.33049339,-4444.10591765,1536.88191081,-2500.48371612,confession_bear
-19636.0209545,-12519.2040578,-8265.30064626,17614.9097698,1334.45255248,-3113.33091696,8956.09407406,advice_god
-4880.2091391,9900.07608406,-896.432926211,-223.807075402,-1334.56716976,5011.12708836,1153.37389468,philosoraptor
-18539.4268223,-11962.701664,-50.9469822939,-1284.35313673,416.666593623,3488.29700973,-1898.45088476,minor_mistake_marvin
-5152.82920097,6487.24309061,27099.2064195,12155.737924,1146.70370243,260.074026539,-371.746103525,socially_awkward_penguin
-2703.37352038,10735.7625886,159.914462554,-1568.30530015,-3974.29063448,6554.53803762,3754.70653058,philosoraptor
-14363.338814,-5080.99623836,-46.042313292,-7648.5858209,4996.72450174,-4268.85607428,-1216.69843033,sheltered_college_freshman
-19202.342542,-13892.4214481,1605.72398722,-2760.59768763,1471.03226211,1862.45436058,-4283.73641393,first_day_on_the_internet_kid
-14858.4960555,-1884.36810365,-4873.93820001,-4479.05143614,10774.1283465,4573.87558503,5440.86013892,college_liberal
-18584.4459615,-13325.5078368,3072.52926049,-4688.71382178,-1832.55710684,2479.9193477,-3840.92120761,first_day_on_the_internet_kid
-18446.5247738,-13647.5374986,3147.355455,-4772.63533312,-2162.22137292,2621.43116636,-2653.45286405,first_day_on_the_internet_kid
1016.55618753,14601.262564,-7347.12321125,334.239832571,-6811.15801304,1395.95558224,-5764.54714144,good_guy_greg
-11325.5345914,1498.03177127,-3407.45136043,-9647.57903387,9478.84393454,-9367.9347345,-7709.79957604,sheltered_college_freshman
-2110.53107581,12312.7613885,32211.8474261,14887.4398976,2248.93974246,-2215.92716883,-1499.49314331,socially_awkward_penguin
-2591.01867897,15454.3355389,2435.04386,-8199.44183788,13156.9321287,-8991.56793163,4724.73341295,bad_luck_brian
10009.8409342,-1222.82089304,-1304.40941651,4738.86290236,-4630.10428106,-698.207606843,-5231.10961872,lazy_college_senior
-10949.9382835,1296.53369373,-3175.96671279,-9315.22397732,8990.46722194,-8507.86019052,-7502.03888143,sheltered_college_freshman
-10141.4301487,-4654.1046736,-1422.49810712,2908.10397598,-8717.12840218,-4581.99110219,-6829.40380699,religion_pigeon
-20184.0119452,-12948.5806545,-8334.53717072,17811.4537389,1720.42223514,-2150.72262076,8036.04095691,advice_god
15542.9725612,-17456.5332315,9282.38683192,-10686.5362576,-3716.93196974,685.065929176,14488.7324621,sudden_clarity_clarence
6902.39409749,21989.3420677,2917.47406477,775.092844987,-4911.11833864,-217.060308144,5798.25272029,high_expectations_asian_father
933.938350559,-13977.3553824,1449.53953105,-2703.57591696,-5891.98195721,-942.881128049,-7828.85635223,evil_toddler
-2808.94420508,11735.903858,-282.453175073,-1237.67311293,-3337.53763335,6394.2934305,2564.30451391,philosoraptor
287.829602789,11803.2250673,-5297.88729512,-2760.5034742,-5524.8870279,1436.59223923,-866.759148251,good_guy_greg
-132.939558961,11564.5226959,-10238.2021232,4438.3040394,-7682.31141912,-9371.33905101,3598.27833584,paranoid_parrot
18429.5770213,-19849.8129372,9979.29567866,-11876.4605188,-4002.65546865,1089.46012832,13333.673048,sudden_clarity_clarence
939.912745242,14468.7517452,-6430.22483223,-659.692311138,-7556.41290471,1832.93473515,-4018.80612189,good_guy_greg
-4039.77267907,10743.2784777,235.44464783,-2937.1087044,-3834.9431297,308.979590001,-2160.99607073,confession_bear
-17951.3003945,-10248.9057077,-1095.68530967,-880.318840094,1097.49691949,3316.69730322,-2400.0426174,minor_mistake_marvin
-11325.6710383,2031.06525642,-3596.85587203,-9312.72874347,9593.07347414,-9518.89254862,-8259.28283819,sheltered_college_freshman
-14772.1481439,-2344.20615801,-4839.81789938,-4753.57277545,10747.6680923,4309.61919927,4296.15466082,college_liberal
-10617.2562312,-5151.59904816,-716.646688466,2598.13705239,-9673.55698746,-4002.94244531,-7927.10062303,religion_pigeon
15613.6424675,-13948.2635765,4270.32253381,-4305.76306043,-8200.73527448,-3082.73736656,-7994.77263504,lazy_college_senior
-1237.19546047,11953.849176,-8448.58560956,-566.54464012,-6115.01971109,15920.5145003,1767.19130404,business_cat
-14722.8140895,-1592.86277497,-5143.98294357,-4101.28922471,10836.2730082,4764.56106199,4484.6711777,college_liberal
-6025.36421403,9217.11322906,-9858.55036134,2402.39558972,-618.899942135,17791.8158048,2885.92144787,business_cat
-2652.4068289,10849.8987559,-131.797714592,-1213.04659215,-1698.32585651,5727.22307177,4704.13625972,philosoraptor
-9460.89551102,-2982.42415575,-2596.11307098,3275.93241794,-8505.2551771,-4329.10008834,-7303.75282754,religion_pigeon
13908.0282393,-1682.3173098,-12477.4248478,6471.71656415,-5097.69654443,-12659.841895,-737.808048682,paranoid_parrot
21891.5525866,-19303.730791,9459.25506964,-13405.9186455,-7779.02744378,355.14332127,17015.6847539,sudden_clarity_clarence
32268.1275891,-3727.65121248,-3214.60926526,4413.77459903,8827.54340465,551.90894481,-1721.51232046,bad_joke_eel
-14796.7348862,-2258.20022044,-5124.57738409,-4345.49416853,10818.9250049,5111.05950769,4249.23601128,college_liberal
-17834.0377042,-10513.7819281,-613.103650047,2493.98877863,-1912.43945735,2509.53767666,-4089.01239531,minor_mistake_marvin
20470.803097,-900.931457327,2606.2864025,-1351.90913998,1664.1301604,-3842.34434323,4151.34409988,bad_joke_eel
-14612.0718615,-7453.44095016,318.054408285,-123.763431143,-3032.65563939,-1156.53118551,-1659.9412226,overly_attached_girlfriend
-7734.54469044,4337.31450602,26196.7007867,8944.53660415,2639.16525036,-3059.63385325,830.688128214,socially_awkward_penguin
-2209.00665807,-16241.8619169,10006.600453,-3809.04192661,-8372.58876555,-1399.94642863,8059.07947534,overly_attached_girlfriend
26003.9616562,6090.32378744,-4247.00617251,7064.48767712,2958.22807751,-71.5343096972,-1281.54838465,unpopular_opinion_puffin
6363.2624319,20023.9198715,4393.26519776,-1461.29925076,-7651.06865998,918.46817275,5998.18080539,high_expectations_asian_father
-2620.31086549,15214.3454972,2742.38332749,-8441.0940237,12775.1010144,-8841.48672917,5290.78834275,bad_luck_brian
-15229.3558047,-2431.41613614,-4349.54426794,-3623.11496202,9716.50825968,4978.91329702,3504.27541725,college_liberal
1356.73138943,10762.1671446,-9257.45558225,4077.09934038,-7745.49915247,-9965.02488364,2221.63701066,paranoid_parrot
-19445.8787251,-11917.3999591,-8068.66490697,16430.3476271,1795.45754305,-2671.05459058,8291.4360248,advice_god
-4184.28815911,7550.42600611,29705.6296342,13727.0775639,657.145438686,-1085.277149,-1507.1139002,socially_awkward_penguin
-14994.3593345,-1912.90869106,-4907.34450091,-4648.46383811,10621.0740898,4558.35991961,5467.97878139,college_liberal
-4952.55884554,8148.08217324,28871.1863264,13663.7164772,1580.2708259,-886.702773832,-1589.1962578,socially_awkward_penguin
-9445.720479,-2926.88084972,-970.575005899,3575.67871264,-9004.17842301,-5123.69737833,-7481.96219821,religion_pigeon
28288.3045033,-8242.94095125,2159.14138203,-3007.11191734,-2449.70362948,1504.31671649,-1678.41108742,unpopular_opinion_puffin
13858.2371271,1163.04805562,-13314.582603,5059.54856698,-5546.87839531,-14223.2217878,5549.59634418,paranoid_parrot
-10398.9142919,-6775.77945126,198.067407621,-5684.91901563,-2361.00937676,530.483482535,123.234778291,overly_attached_girlfriend
-10564.7895316,5647.13799833,-7879.65764584,1007.24076894,7338.14738929,7409.32843669,-2948.03255237,business_cat
295.618582488,12596.0231356,6833.62556598,-981.517815446,2479.94835024,4407.37652448,3302.14016262,religion_pigeon
5529.75822383,16525.8911768,4293.73043835,-1547.40512778,-5322.71858869,3811.76584343,5536.42475805,high_expectations_asian_father
-19935.1557801,-12694.9701765,-7789.99130242,17337.339787,1515.46039089,-2257.79016424,7878.79280174,advice_god
10762.421184,-533.702287505,-1011.68662476,4786.4287508,-6462.4109648,-1003.21943793,-3588.31901098,lazy_college_senior
1192.57296481,14009.5405905,-6516.43620973,-1681.55337028,-5455.41126284,1006.38651217,-1563.1171987,good_guy_greg
-17945.2982757,-11109.0767489,-946.20241826,2396.09028591,-2450.15619132,2469.72549195,-4038.29273194,minor_mistake_marvin
3537.35979454,-11131.7888635,658.084594839,-3279.32479283,-4241.29730228,163.333973392,-6926.93493519,evil_toddler
1531.90746363,8409.73886852,-8859.97784583,3975.10510946,-8724.75264201,-9981.65175756,3106.36932993,paranoid_parrot
-11350.4359561,1158.2681977,-2381.6042032,-8079.01644767,8845.03005118,-9500.77825408,-7492.40126653,sheltered_college_freshman
31367.734183,-4758.54013185,-3590.87453901,6396.92094994,10417.0468563,7155.82767047,-4805.71087601,unpopular_opinion_puffin
34001.6486813,-4913.41298668,-2887.34294996,4742.23811371,9608.49011685,583.933916067,-714.070048593,bad_joke_eel
-3974.33402308,11215.9306399,729.819263305,-3653.09790769,-2253.24537417,587.774577721,-346.858632706,confession_bear
-49.4439909086,12794.3129594,-6521.59861441,768.078835759,-6522.08462964,1404.83909227,-7305.99073959,good_guy_greg
33742.9895087,-4100.11393254,-2713.36926853,4671.37278002,9355.01340946,668.70276185,-1469.70719779,bad_joke_eel
-18695.0920784,-13829.7292393,3137.70673422,-4974.65690676,-1897.27831357,2387.60308771,-3235.03347512,first_day_on_the_internet_kid
21758.9565432,-17139.7884681,9055.07437636,-7703.21908501,-4462.70409159,-1026.94079225,10874.0041742,sudden_clarity_clarence
16717.8576472,3865.10743847,-7152.57999921,2286.36068502,-4307.63151189,-1760.97019493,-8035.67410731,good_guy_greg
-3357.87533483,12936.7652192,-553.852129507,-2149.70815508,-4056.3836771,1069.56511651,-4384.1012552,confession_bear
-4942.12988293,7777.12376763,29238.7941129,14086.6217255,1831.03247262,-1545.38095102,-2843.24640563,socially_awkward_penguin
5677.32936912,19658.7906026,3466.00750193,425.586355049,-6129.67390274,1186.51373935,5867.51188135,high_expectations_asian_father
-17751.1655994,-9702.84647985,-1118.206074,-771.078763155,382.146633047,2849.22053489,-3178.73158102,minor_mistake_marvin
-12276.1094769,-5854.16533947,-4899.59862835,2939.36902117,-1330.36087943,1796.20280995,50.2558012361,overly_attached_girlfriend
-14683.4829534,-1750.70110518,-5104.58994989,-4682.7127019,10652.3818762,4782.38431142,4548.14464222,college_liberal
-10172.6052633,-4173.08679113,-1931.23203307,2696.00550406,-8449.23900985,-4218.95482983,-7447.87722172,religion_pigeon
-20334.7179537,-15069.5802588,2350.205071,-1958.17800969,672.994262337,2636.20441196,-5120.11052064,first_day_on_the_internet_kid
710.334044439,13867.9895167,-6790.20918109,-1396.39829949,-4917.47521439,591.590576329,-4515.33206831,good_guy_greg
-1818.19377736,13282.2851943,-834.13371547,-850.206607803,-3058.29242575,5566.3394986,2962.75200725,philosoraptor
16578.5274966,-12623.92008,4466.16364888,-4707.16025943,-8579.10020623,-2832.62598087,-7381.71698554,lazy_college_senior
-9611.66811114,-8487.74876824,2527.41519136,-8671.46651887,-2309.20133156,1589.58880723,2367.60238051,minor_mistake_marvin
-19603.1722292,-11722.5250706,-8966.75840469,18144.5352614,1792.65097186,-3157.29291073,8719.94139297,advice_god
35102.6437944,-8277.29506617,7579.0296136,-8141.7396269,-929.97051936,-5100.62469595,-437.187449661,sudden_clarity_clarence
-17525.8399952,-9687.19525101,-1242.55329604,2038.95253766,-1184.44469403,1808.83757218,-2922.20369184,minor_mistake_marvin
-2721.64655815,10168.4811312,-7736.89574912,-1413.27837282,-5339.1238605,16824.1979658,4036.15615277,business_cat
-2538.85039743,10337.7195744,144.136542647,-2631.09000386,-3707.62514382,6354.48851227,4427.35323048,philosoraptor
-792.505390443,10288.1974453,-6816.35062781,5343.40812677,-5267.96737155,15072.7713143,-410.073694369,business_cat
-2450.50503313,11265.0587638,281.737020607,-1614.95027531,-3548.59539583,5296.801325,3861.52512125,philosoraptor
-18168.8466918,-12423.0698936,2720.29748569,-4269.60630556,-864.181482247,1979.17041504,-2459.49214842,first_day_on_the_internet_kid
29916.7910709,-5785.108682,-4271.17506877,3549.03353524,8780.19767255,5121.17274967,-4688.24045572,unpopular_opinion_puffin
-2078.54099817,12742.4876565,-580.309458119,-995.729900798,-3647.34144256,5743.48066131,3177.96903333,philosoraptor
10.6837275287,13531.2891394,-6160.98567071,-1444.22535132,-4972.4231408,1836.96112492,-2169.15943386,good_guy_greg
-11366.1890811,1240.69230935,-2597.49685907,-8478.65120723,9200.92414314,-9586.25484677,-7707.69325104,sheltered_college_freshman
3293.84979286,-9955.48494133,-2077.27803765,2146.08573499,-3159.36630233,-902.336829936,-12071.746925,evil_toddler
702.103967176,12213.480434,-10442.8717549,4643.4270762,-7556.16993385,-10678.7187511,3355.21184151,paranoid_parrot
-14700.4033185,-1158.92061568,-5238.7328209,-3905.0615894,11032.8540064,4595.78585032,4560.33545292,college_liberal
-7573.09053268,3638.26410864,19905.7709886,18511.5238367,374.770219819,-939.988993642,-4688.88054993,socially_awkward_penguin
23676.5400454,4968.3202033,-5303.56562569,6721.39179484,3243.05641677,501.293943297,-2833.70920722,unpopular_opinion_puffin
-2155.03956474,12361.6571188,-315.453816807,-1786.13749697,-3287.50902235,6098.64395432,4264.59700775,philosoraptor
-14678.3272479,-1663.04793443,-5245.48805938,-4952.15414351,11007.8172599,4476.11055044,6264.45382256,college_liberal
22362.5035677,-19591.3853863,9790.62753315,-13891.7944741,-7046.4359139,-853.688222208,15503.381617,sudden_clarity_clarence
-14967.2298613,-1858.60670044,-5030.0878451,-4221.63024754,10401.8594839,4891.7798177,4589.57468387,college_liberal
-18870.9617087,-10992.3389991,-8138.72361346,17448.2693719,1695.42372841,-2284.72981559,7317.26693877,advice_god
-4547.30468628,8384.16006223,27739.1171941,13124.8594137,1906.46491356,-821.698734879,-1599.58664955,socially_awkward_penguin
-11251.6903986,2153.49870776,-3447.49808865,-9178.35613525,9294.60386647,-9389.70926319,-8054.89752093,sheltered_college_freshman
32537.343273,-3392.76799885,-2806.51586182,5382.65851954,8568.77632414,1947.02038632,-3485.96226916,bad_joke_eel
-1499.63219625,14203.2047273,4915.80253887,-9428.05849364,9559.62758095,-8995.11085958,5682.58588527,bad_luck_brian
-18635.3463344,-11288.0205429,-7124.31147988,16443.9097321,958.874327948,-1898.57903987,8490.74856825,advice_god
-18044.386557,-11355.6204227,506.18445622,-2408.47427101,589.362818313,3879.21625222,-2718.1749414,minor_mistake_marvin
1011.88805308,-14096.8829772,1832.34202477,-1852.39029471,-5363.6609926,-917.070580486,-8047.67263903,evil_toddler
27585.8148412,-13988.198103,2403.11232004,-2193.48249797,-5812.57487224,306.263689837,-961.425113259,sudden_clarity_clarence
15586.3418539,408.903180709,-14398.6228521,6003.40752932,-5831.77156338,-16551.5750801,3956.16303623,paranoid_parrot
12918.0012844,-16144.1650924,4451.83499674,-2703.09346192,-6263.64816067,-667.697461726,-11298.9978335,lazy_college_senior
-3997.50742027,12833.752671,3698.9983479,-9283.87369692,11710.1982741,-7630.51529256,4209.43744336,bad_luck_brian
-4547.1458226,8997.90065846,229.647400419,-1918.1091885,-2219.35271209,5540.65014514,1535.90765207,philosoraptor
-6767.42060859,7076.44183432,943.105066325,-5492.29478124,-923.593418015,-873.69224122,-1467.70008414,confession_bear
-20982.8051591,-18787.6353167,3241.43353476,5225.13677882,223.929163845,2534.36983883,323.797565425,overly_attached_girlfriend
14181.0467092,-119.364201055,-12464.1913693,6495.66775158,-6092.01681987,-15435.0464495,1739.78024028,paranoid_parrot
-3027.39426358,10361.0928476,476.618007351,-2375.17280352,-3876.57225746,6424.01074018,3270.36957443,philosoraptor
22614.524087,-18826.4331062,10164.1372828,-13129.2961663,-7798.19684072,-2456.29763361,14866.4901744,sudden_clarity_clarence
-973.058262975,12204.166988,4444.99970111,-1319.96379021,-3271.85401833,-1847.62254079,737.715928418,high_expectations_asian_father
10626.0934951,-4568.01089418,25728.8961037,11804.464855,9279.95146387,6718.32339088,-2995.20906976,socially_awkward_penguin
35695.0048032,-2767.10118537,-3146.27761038,4755.13846808,8601.46633547,-1047.94993209,-1074.88383712,bad_joke_eel
-3884.72458568,14426.5127365,2711.6551358,-7377.60315126,10048.1765274,-6291.81485693,43.6754435219,bad_luck_brian
-12274.6279165,-234.636367944,-2291.99994114,-9533.79868198,8499.15707409,-6923.73831524,-6744.44044756,sheltered_college_freshman
-18803.6614791,-13272.4995715,2947.53343926,-4673.64453257,-2259.78286397,2811.61764586,-3227.58918288,first_day_on_the_internet_kid
-7113.4707857,5262.1734503,25785.0154282,9477.84584422,2761.77181029,-2586.71671217,349.695831381,socially_awkward_penguin
-19216.6498255,-11254.2651494,-7964.25996381,16088.0099068,1531.50119076,-1974.2371888,7478.9555731,advice_god
31846.8580968,-9096.51971927,-1650.96942638,4490.29059777,7105.08548223,3089.49172596,-1619.73203138,bad_joke_eel
-11685.728591,836.917516452,-2574.94184265,-8639.3945687,8715.92220291,-9177.19199191,-7884.30319714,sheltered_college_freshman
-11348.1616727,1408.21062236,-3088.25511623,-9016.81815759,9247.35598276,-9126.01241285,-7939.02850551,sheltered_college_freshman
15680.2240163,666.286202046,-13346.9751446,7305.62170434,-7868.43069302,-16546.3953263,1215.50641412,paranoid_parrot
560.748878987,13668.4060369,-6468.63675154,-987.868777901,-6389.89041609,2606.92659054,-4740.18574083,good_guy_greg
260.713212189,11729.3897859,-6085.06353374,-1717.17933493,-3648.70073546,2226.17169566,-1789.74729713,good_guy_greg
-3921.99557116,10766.1661452,621.631082437,-2813.77180247,-3385.83059029,265.743469048,-2459.10672084,confession_bear
-4787.7312153,4151.58065013,-945.202922311,-4553.49213999,-2514.79708306,-3662.42615029,-6575.45146914,sheltered_college_freshman
-4174.44378545,8164.57129067,29535.1718858,14796.4122855,1269.58848643,-1479.93944455,-2503.95588054,socially_awkward_penguin
-15228.579868,-3371.60652,-3883.67140031,-4484.19859239,9739.32230784,4650.54369895,4733.55913932,college_liberal
-2613.57073882,11857.9826405,27122.5411233,13389.8949625,2299.20149835,-1807.78001279,-1256.75782369,socially_awkward_penguin
-3334.62201022,14316.0181619,3558.95370061,-8439.30381046,11299.9152492,-9294.37587032,3898.72968793,bad_luck_brian
-173.673167737,-14905.3974789,1493.80095993,-2310.18151562,-6091.63909776,-354.355029582,-8816.62062113,evil_toddler
531.303267729,12337.5047017,-6038.03544577,-1116.17404757,-4548.23752513,2144.68559192,-1551.83412443,good_guy_greg
-4546.42086686,7607.87531047,27207.4249552,11888.9250483,2301.62515016,-325.307622048,-373.288833468,socially_awkward_penguin
32998.341663,-3918.08085024,-5719.24003436,6239.92706925,9620.81469104,5530.33703733,-3594.95441905,unpopular_opinion_puffin
-18907.7702717,-10158.4297332,-8808.12081303,17004.2041572,2485.64559707,-3709.31231395,9792.63844183,advice_god
1012.92110575,11053.7684668,-10042.4776136,2968.44391949,-6459.31510995,-10692.9860963,7203.80598313,paranoid_parrot
-18011.3513295,-11357.5142662,-1284.88258959,1946.90145188,-1836.63720936,2995.94071575,-4633.98525728,minor_mistake_marvin
-18757.144437,-13544.4789199,3087.2487882,-4549.75241985,-1889.16929381,2624.64557908,-3479.04636953,first_day_on_the_internet_kid
15903.5163306,1545.13022885,-13987.9187471,5464.96658074,-6053.15667982,-16115.2095755,2493.67676462,paranoid_parrot
-5097.58238651,7897.50028233,29669.407761,14164.2498937,1231.60997543,-1331.26159567,-1743.48619024,socially_awkward_penguin
898.196069071,-13629.2126744,1199.22710424,-2710.2547719,-5959.8593025,-869.026986727,-8042.11457352,evil_toddler
