0,1,2,label
4546.39951082,7607.94777161,27207.2055855,socially_awkward_penguin
-32998.3159014,-3918.62791392,-5723.9990066,unpopular_opinion_puffin
18907.7420913,-10158.1422106,-8810.46385971,advice_god
-1012.93443625,11053.9522605,-10039.9127814,paranoid_parrot
18011.3503986,-11357.745674,-1281.91550501,minor_mistake_marvin
18757.1633018,-13544.4336172,3084.17370803,first_day_on_the_internet_kid
-15903.4085417,1544.14256094,-13985.0088866,paranoid_parrot
5097.58807279,7897.29354137,29669.4021815,socially_awkward_penguin
-898.193746101,-13629.0596099,1194.72358049,evil_toddler
18222.5348581,-12329.9879055,2611.35158156,first_day_on_the_internet_kid
-1438.0883492,16895.4559352,-7642.27906072,good_guy_greg
2930.51358733,8344.14060061,-5937.60258929,business_cat
17880.6090981,-11607.2614637,2291.64759761,first_day_on_the_internet_kid
4510.85978892,7852.66378885,2018.58336379,confession_bear
2463.63338152,14454.7303174,4598.16481699,bad_luck_brian
-27564.9871036,-4595.91320933,-5534.06138237,unpopular_opinion_puffin
18094.3664571,-12483.0182942,2722.29385334,first_day_on_the_internet_kid
-21211.7621567,-18442.438554,10087.1659751,sudden_clarity_clarence
-6219.4258716,20970.7280027,3046.19395332,high_expectations_asian_father
3647.85178569,11227.1210518,-2523.44878152,confession_bear
10976.3329938,1747.23968776,-3264.27911157,sheltered_college_freshman
5995.79344822,8848.67941123,879.4030666,confession_bear
-10742.9878491,-16772.4008884,4947.14646238,lazy_college_senior
-1230.69705659,15923.5278092,3550.75124567,high_expectations_asian_father
-30505.8321202,-2962.72268936,-5152.48259112,unpopular_opinion_puffin
-16145.8972887,456.556091158,-14619.0876511,paranoid_parrot
-10672.6283861,18081.0050918,7079.47371869,bad_luck_brian
18739.3926022,-9112.82642244,-9383.79926243,advice_god
3365.55444357,13182.7390014,3161.15664221,bad_luck_brian
18255.3848656,-11238.466172,-595.663936433,minor_mistake_marvin
12260.2767983,-35.3909761008,-2518.51885556,sheltered_college_freshman
18783.1144662,-12616.8448603,456.6327668,minor_mistake_marvin
2190.95970834,15275.7281994,4493.39537082,bad_luck_brian
-15821.4348463,-12815.4243348,5596.9563919,lazy_college_senior
4171.3384102,8193.51342761,27739.3622781,socially_awkward_penguin
-210.126930344,12507.2088009,-6016.52848795,good_guy_greg
-7830.50686806,20722.01862,2727.48898126,high_expectations_asian_father
9151.91658832,-2317.6062903,-3006.24726398,religion_pigeon
10444.9892031,-4123.00916568,-4243.02854066,overly_attached_girlfriend
14197.235012,-3574.41479454,-2109.19115345,overly_attached_girlfriend
18446.1014096,-13127.962473,2889.93945161,first_day_on_the_internet_kid
-32244.5929981,-4672.82839494,-1454.67575851,bad_joke_eel
3993.75222156,7880.42701112,-7381.96865558,business_cat
